synapse_id,pre_id,post_id,compartment,gray_type,x_um,y_um,z_um
1738,30122,30001,uncertain,uncertain,115.2,471.3,191.9
1739,30122,30004,distal_dendrite,symmetric,127.6,331.0,237.4
1740,30122,30004,distal_dendrite,symmetric,15.8,318.1,272.1
1741,30122,30004,distal_dendrite,symmetric,83.2,318.0,302.6
1742,30122,30004,proximal_dendrite,symmetric,23.1,400.9,266.9
1743,30122,30004,proximal_dendrite,symmetric,89.5,339.4,268.6
1744,30122,30004,uncertain,uncertain,104.0,375.4,288.4
1745,30122,30004,distal_dendrite,symmetric,56.8,340.2,278.4
1746,30122,30004,distal_dendrite,symmetric,83.9,381.1,247.0
1747,30122,30004,distal_dendrite,symmetric,88.4,352.7,254.3
1748,30122,30049,distal_dendrite,symmetric,69.3,280.6,209.1
1749,30122,30056,distal_dendrite,symmetric,219.3,426.5,139.6
1750,30122,30056,proximal_dendrite,symmetric,232.8,543.5,117.5
1751,30122,30070,distal_dendrite,symmetric,226.2,399.6,-7.1
1752,30122,30111,distal_dendrite,symmetric,183.2,394.9,25.5
1753,30122,30128,distal_dendrite,symmetric,185.8,494.9,140.7
1754,30122,30128,distal_dendrite,symmetric,195.8,474.3,127.6
1755,30122,30128,distal_dendrite,symmetric,190.5,491.8,67.4
1756,30122,30159,proximal_dendrite,symmetric,79.3,492.4,46.3
1757,30122,30168,distal_dendrite,symmetric,177.9,424.7,86.9
1758,30122,30168,proximal_dendrite,symmetric,217.7,459.5,45.5
1759,30123,30057,distal_dendrite,uncertain,291.9,314.0,340.3
1760,30123,30057,proximal_dendrite,asymmetric,303.4,332.0,296.8
1761,30123,30057,distal_dendrite,asymmetric,311.9,331.9,315.6
1762,30123,30102,proximal_dendrite,asymmetric,119.7,321.7,186.6
1763,30123,30114,spine,asymmetric,107.4,426.8,151.6
1764,30123,30114,spine,uncertain,90.1,462.0,157.3
1765,30123,30114,distal_dendrite,asymmetric,81.6,499.9,117.5
1766,30123,30118,proximal_dendrite,asymmetric,262.0,261.0,366.2
1767,30123,30121,spine,asymmetric,274.8,359.6,201.4
1768,30123,30121,spine,asymmetric,354.3,390.9,225.9
1769,30123,30146,proximal_dendrite,asymmetric,159.0,454.7,353.0
1770,30123,30146,proximal_dendrite,asymmetric,128.7,448.1,338.8
1771,30123,30146,distal_dendrite,asymmetric,141.6,481.7,376.4
1772,30123,30167,spine,asymmetric,341.6,283.9,187.9
1773,30123,30167,spine,asymmetric,311.8,297.6,169.3
1774,30123,30171,spine,asymmetric,308.4,400.5,419.2
1775,30124,30005,distal_dendrite,symmetric,352.9,149.4,30.5
1776,30124,30011,distal_dendrite,symmetric,321.0,103.2,248.3
1777,30124,30011,spine,symmetric,304.5,147.5,218.2
1778,30124,30011,distal_dendrite,symmetric,267.1,193.8,210.4
1779,30124,30011,distal_dendrite,symmetric,318.2,164.4,259.0
1780,30124,30011,distal_dendrite,uncertain,260.5,159.1,235.1
1781,30124,30011,distal_dendrite,symmetric,306.3,199.5,253.7
1782,30124,30011,uncertain,uncertain,298.1,184.3,296.7
1783,30124,30028,distal_dendrite,symmetric,390.2,111.7,223.9
1784,30124,30028,distal_dendrite,symmetric,374.4,185.8,198.3
1785,30124,30038,distal_dendrite,symmetric,416.9,213.6,116.1
1786,30124,30059,distal_dendrite,symmetric,365.8,154.5,184.8
1787,30124,30090,spine,uncertain,200.1,127.6,325.5
1788,30124,30090,distal_dendrite,symmetric,221.6,202.7,312.8
1789,30124,30094,distal_dendrite,symmetric,237.4,159.5,300.2
1790,30124,30094,distal_dendrite,uncertain,189.3,187.2,250.1
1791,30124,30094,distal_dendrite,symmetric,208.5,142.0,301.7
1792,30124,30094,distal_dendrite,symmetric,275.1,190.6,201.6
1793,30124,30094,distal_dendrite,symmetric,224.7,140.7,280.6
1794,30124,30099,spine,symmetric,269.0,134.8,128.8
1795,30124,30099,distal_dendrite,symmetric,307.8,129.9,134.9
1796,30124,30105,distal_dendrite,symmetric,303.6,305.6,127.9
1797,30124,30115,distal_dendrite,symmetric,262.7,492.4,85.5
1798,30124,30119,uncertain,uncertain,64.0,495.0,132.7
1799,30124,30119,distal_dendrite,symmetric,60.8,468.8,203.0
1800,30124,30127,spine,symmetric,167.2,170.0,82.3
1801,30124,30148,distal_dendrite,symmetric,284.6,119.9,256.5
1802,30124,30184,distal_dendrite,symmetric,75.3,219.7,153.3
1803,30124,30184,distal_dendrite,symmetric,110.7,266.5,143.0
1804,30125,30006,spine,asymmetric,381.3,202.3,287.4
1805,30125,30006,spine,asymmetric,301.4,224.9,361.3
1806,30125,30009,proximal_dendrite,asymmetric,210.1,385.1,241.0
1807,30125,30009,proximal_dendrite,asymmetric,257.7,343.4,164.0
1808,30125,30078,distal_dendrite,asymmetric,96.1,110.2,378.2
1809,30125,30078,spine,asymmetric,124.0,83.5,347.8
1810,30125,30082,spine,asymmetric,21.7,470.3,366.4
1811,30125,30118,soma,asymmetric,253.3,236.1,357.3
1812,30125,30122,proximal_dendrite,asymmetric,123.9,361.3,103.7
1813,30125,30197,spine,uncertain,353.5,369.8,181.5
1814,30125,30197,spine,asymmetric,388.8,399.5,115.5
1815,30125,30197,spine,asymmetric,354.7,376.3,120.6
1816,30125,30197,spine,asymmetric,412.2,361.1,204.2
1817,30125,30197,spine,asymmetric,377.0,355.0,161.8
1818,30126,30002,proximal_dendrite,asymmetric,257.5,368.7,92.9
1819,30126,30029,proximal_dendrite,asymmetric,320.9,259.3,-45.8
1820,30126,30029,proximal_dendrite,asymmetric,319.2,288.0,60.5
1821,30126,30029,spine,asymmetric,290.0,252.7,22.7
1822,30126,30040,spine,asymmetric,205.1,389.3,280.8
1823,30126,30134,proximal_dendrite,asymmetric,373.7,331.3,138.7
1824,30126,30136,spine,asymmetric,340.3,363.5,118.2
1825,30126,30136,spine,asymmetric,314.3,386.3,73.1
1826,30126,30136,spine,asymmetric,287.1,347.9,129.1
1827,30126,30136,spine,asymmetric,349.5,394.2,124.0
1828,30126,30168,proximal_dendrite,asymmetric,200.2,426.8,90.0
1829,30126,30194,soma,asymmetric,12.8,414.4,224.1
1830,30127,30029,spine,asymmetric,307.2,273.3,10.6
1831,30127,30029,proximal_dendrite,asymmetric,332.3,227.3,86.8
1832,30127,30029,spine,asymmetric,271.4,253.6,42.1
1833,30127,30030,distal_dendrite,asymmetric,403.2,139.9,18.1
1834,30127,30030,distal_dendrite,asymmetric,325.3,200.0,90.4
1835,30127,30064,spine,asymmetric,18.8,126.6,191.1
1836,30127,30071,spine,asymmetric,118.4,94.9,181.0
1837,30127,30104,spine,asymmetric,246.9,247.6,145.9
1838,30127,30104,spine,asymmetric,236.2,201.9,210.9
1839,30127,30131,distal_dendrite,asymmetric,190.3,295.7,-2.6
1840,30127,30131,distal_dendrite,asymmetric,277.6,298.4,-7.1
1841,30127,30148,spine,asymmetric,305.5,143.7,223.4
1842,30127,30148,spine,asymmetric,297.9,160.0,249.7
1843,30127,30167,spine,asymmetric,344.4,336.4,134.6
1844,30127,30169,proximal_dendrite,asymmetric,7.5,280.0,182.8
1845,30127,30170,spine,asymmetric,76.4,319.2,-25.4
1846,30127,30170,spine,asymmetric,35.9,346.9,-0.6
1847,30127,30170,spine,asymmetric,116.4,281.7,9.8
1848,30127,30179,proximal_dendrite,asymmetric,357.2,440.5,128.9
1849,30127,30179,proximal_dendrite,asymmetric,370.5,421.0,172.5
1850,30128,30049,proximal_dendrite,symmetric,13.3,196.2,224.5
1851,30128,30049,proximal_dendrite,symmetric,125.1,195.6,207.7
1852,30128,30049,distal_dendrite,symmetric,103.9,204.0,197.0
1853,30128,30049,proximal_dendrite,symmetric,75.7,196.2,192.6
1854,30128,30098,distal_dendrite,symmetric,195.3,446.0,18.0
1855,30128,30105,proximal_dendrite,symmetric,363.8,352.7,97.6
1856,30128,30105,uncertain,uncertain,424.7,321.5,185.4
1857,30128,30168,distal_dendrite,symmetric,188.5,461.7,71.5
1858,30128,30168,proximal_dendrite,symmetric,211.1,471.1,134.1
1859,30128,30168,distal_dendrite,symmetric,209.1,440.5,60.2
1860,30128,30168,uncertain,uncertain,235.6,478.2,102.0
1861,30128,30168,distal_dendrite,symmetric,241.7,458.1,85.2
1862,30129,30097,distal_dendrite,asymmetric,-29.6,385.4,232.5
1863,30129,30097,proximal_dendrite,asymmetric,0.7,410.7,174.7
1864,30129,30127,spine,asymmetric,144.7,203.8,-15.6
1865,30129,30137,proximal_dendrite,asymmetric,113.1,162.9,24.2
1866,30129,30137,proximal_dendrite,asymmetric,106.3,166.3,74.1
1867,30129,30157,proximal_dendrite,asymmetric,278.5,448.4,219.8
1868,30129,30196,distal_dendrite,asymmetric,62.5,342.8,197.9
1869,30130,30128,proximal_dendrite,asymmetric,180.9,448.4,129.6
1870,30130,30135,spine,asymmetric,146.1,106.0,70.0
1871,30130,30135,spine,uncertain,142.5,134.4,-2.0
1872,30130,30182,spine,asymmetric,150.4,266.8,5.4
1873,30130,30182,spine,asymmetric,178.7,244.6,33.2
1874,30130,30182,spine,asymmetric,192.0,259.6,24.5
1875,30130,30194,proximal_dendrite,asymmetric,2.5,370.9,244.0
1876,30130,30194,proximal_dendrite,asymmetric,56.0,395.3,221.4
1877,30130,30196,proximal_dendrite,asymmetric,49.5,360.5,202.5
1878,30131,30009,distal_dendrite,asymmetric,268.0,370.8,172.6
1879,30131,30032,proximal_dendrite,asymmetric,66.5,382.3,219.9
1880,30131,30035,distal_dendrite,asymmetric,43.4,333.0,131.6
1881,30131,30048,spine,asymmetric,187.8,272.1,298.9
1882,30131,30069,proximal_dendrite,asymmetric,401.5,414.9,368.2
1883,30131,30069,proximal_dendrite,asymmetric,386.0,404.9,338.3
1884,30131,30109,spine,asymmetric,318.1,150.0,213.9
1885,30131,30109,spine,asymmetric,303.0,119.9,200.3
1886,30131,30134,distal_dendrite,asymmetric,297.7,300.4,153.4
1887,30131,30182,spine,asymmetric,157.2,271.8,24.9
1888,30131,30182,spine,asymmetric,193.0,223.0,19.1
1889,30131,30182,spine,asymmetric,191.7,278.0,40.3
1890,30131,30182,distal_dendrite,uncertain,189.1,210.8,-25.4
1891,30131,30182,spine,asymmetric,211.0,255.8,-11.6
1892,30131,30182,spine,asymmetric,224.1,286.8,30.6
1893,30132,30016,soma,symmetric,402.7,289.2,334.0
1894,30132,30053,uncertain,uncertain,257.7,347.6,284.8
1895,30132,30053,soma,symmetric,266.9,459.3,294.7
1896,30132,30065,proximal_dendrite,symmetric,133.5,324.1,68.9
1897,30132,30070,proximal_dendrite,symmetric,187.2,421.4,35.5
1898,30132,30087,soma,symmetric,203.0,225.3,133.4
1899,30132,30087,soma,symmetric,168.5,258.4,95.2
1900,30132,30087,soma,symmetric,228.3,221.0,150.8
1901,30132,30101,soma,symmetric,-5.6,357.3,76.9
1902,30132,30108,distal_dendrite,symmetric,191.1,367.4,-3.8
1903,30132,30108,soma,symmetric,194.0,417.3,22.3
1904,30132,30127,soma,symmetric,147.5,171.1,61.2
1905,30132,30129,soma,symmetric,86.4,273.9,127.0
1906,30132,30129,distal_dendrite,symmetric,115.9,333.0,198.4
1907,30132,30129,distal_dendrite,symmetric,118.7,272.7,86.6
1908,30132,30131,soma,uncertain,292.8,291.4,25.5
1909,30132,30131,soma,symmetric,194.0,314.6,72.1
1910,30132,30138,soma,symmetric,308.6,131.7,413.6
1911,30132,30159,distal_dendrite,symmetric,14.8,483.3,-5.9
1912,30132,30169,distal_dendrite,symmetric,27.9,272.5,197.4
1913,30132,30169,soma,symmetric,61.4,325.0,169.4
1914,30132,30169,soma,symmetric,11.3,209.4,194.8
1915,30132,30174,distal_dendrite,symmetric,369.9,449.4,170.8
1916,30132,30175,proximal_dendrite,symmetric,49.5,318.2,332.8
1917,30132,30199,soma,symmetric,221.9,280.9,139.2
1918,30132,30199,soma,symmetric,186.7,296.3,121.5
1919,30132,30199,soma,uncertain,194.2,243.9,46.0
1920,30133,30032,distal_dendrite,asymmetric,88.2,373.8,205.9
1921,30133,30032,distal_dendrite,asymmetric,-12.2,435.9,258.0
1922,30133,30032,proximal_dendrite,asymmetric,58.1,387.5,271.2
1923,30133,30034,proximal_dendrite,asymmetric,162.0,300.4,283.3
1924,30133,30064,spine,asymmetric,-5.4,206.5,159.3
1925,30133,30070,distal_dendrite,asymmetric,164.8,404.1,76.4
1926,30133,30070,proximal_dendrite,asymmetric,206.4,449.7,29.6
1927,30133,30072,proximal_dendrite,asymmetric,81.0,426.9,299.1
1928,30133,30072,distal_dendrite,asymmetric,43.1,434.0,338.4
1929,30133,30118,proximal_dendrite,asymmetric,261.0,299.5,457.1
1930,30133,30142,proximal_dendrite,asymmetric,18.8,367.8,271.9
1931,30133,30142,distal_dendrite,asymmetric,44.1,371.0,178.3
1932,30133,30147,proximal_dendrite,asymmetric,145.1,419.6,132.4
1933,30133,30164,spine,asymmetric,344.1,362.8,158.7
1934,30133,30164,spine,asymmetric,362.5,356.9,100.4
1935,30133,30164,spine,uncertain,358.0,313.4,151.3
1936,30133,30164,distal_dendrite,asymmetric,323.2,348.1,89.3
1937,30133,30169,distal_dendrite,asymmetric,44.5,265.5,180.4
1938,30133,30169,distal_dendrite,asymmetric,47.8,312.2,220.3
1939,30133,30169,proximal_dendrite,asymmetric,63.3,201.1,202.9
1940,30134,30024,distal_dendrite,symmetric,343.0,410.9,221.2
1941,30134,30057,proximal_dendrite,symmetric,308.1,335.9,352.4
1942,30134,30066,proximal_dendrite,symmetric,217.7,396.6,52.2
1943,30134,30066,distal_dendrite,uncertain,244.5,414.5,18.6
1944,30134,30066,distal_dendrite,symmetric,227.4,404.6,-7.4
1945,30134,30066,distal_dendrite,symmetric,175.6,379.4,17.8
1946,30134,30066,proximal_dendrite,uncertain,218.6,505.7,-17.6
1947,30134,30066,distal_dendrite,symmetric,219.3,402.2,31.9
1948,30134,30163,proximal_dendrite,symmetric,57.5,346.2,316.5
1949,30135,30010,soma,asymmetric,167.6,133.3,99.2
1950,30135,30010,proximal_dendrite,asymmetric,120.3,194.5,177.6
1951,30135,30010,distal_dendrite,asymmetric,181.3,145.7,116.9
1952,30135,30024,distal_dendrite,asymmetric,388.7,432.8,264.6
1953,30135,30024,distal_dendrite,asymmetric,399.3,417.5,245.5
1954,30135,30050,spine,uncertain,39.3,177.2,202.9
1955,30135,30050,proximal_dendrite,asymmetric,95.7,201.6,194.6
1956,30135,30050,spine,asymmetric,82.4,178.2,214.1
1957,30135,30050,proximal_dendrite,asymmetric,93.8,157.9,199.0
1958,30135,30091,spine,asymmetric,92.8,175.8,355.2
1959,30135,30138,spine,asymmetric,252.7,185.5,400.0
1960,30135,30138,distal_dendrite,asymmetric,315.7,171.6,356.3
1961,30135,30142,distal_dendrite,uncertain,76.3,409.5,195.7
1962,30135,30142,soma,asymmetric,107.0,367.9,240.4
1963,30135,30147,distal_dendrite,asymmetric,123.3,373.8,152.8
1964,30135,30170,spine,asymmetric,89.1,342.8,52.3
1965,30135,30170,spine,asymmetric,89.7,316.1,5.5
1966,30135,30170,distal_dendrite,asymmetric,64.0,398.4,14.3
1967,30136,30001,distal_dendrite,asymmetric,142.0,494.4,202.8
1968,30136,30001,proximal_dendrite,asymmetric,124.3,510.8,271.0
1969,30136,30001,proximal_dendrite,asymmetric,120.9,451.4,239.8
1970,30136,30037,spine,asymmetric,190.8,429.5,42.6
1971,30136,30037,spine,uncertain,142.9,417.0,-15.5
1972,30136,30047,distal_dendrite,asymmetric,260.3,543.6,24.9
1973,30136,30047,proximal_dendrite,asymmetric,268.1,486.7,66.4
1974,30136,30093,proximal_dendrite,asymmetric,231.4,261.6,-5.1
1975,30136,30101,distal_dendrite,asymmetric,44.8,392.7,2.3
1976,30136,30106,spine,asymmetric,68.5,474.9,420.9
1977,30136,30106,spine,asymmetric,21.6,482.2,376.4
1978,30136,30106,spine,asymmetric,-2.8,482.3,400.3
1979,30136,30106,spine,asymmetric,23.9,507.7,375.7
1980,30136,30160,distal_dendrite,asymmetric,292.8,403.1,140.7
1981,30136,30179,proximal_dendrite,asymmetric,418.5,374.9,183.6
1982,30136,30179,proximal_dendrite,asymmetric,375.6,413.7,104.0
1983,30136,30179,proximal_dendrite,asymmetric,422.7,399.5,156.3
1984,30136,30179,proximal_dendrite,asymmetric,415.0,346.5,87.6
1985,30136,30179,distal_dendrite,asymmetric,355.0,447.1,137.4
1986,30136,30179,distal_dendrite,asymmetric,384.2,347.0,126.6
1987,30136,30179,distal_dendrite,asymmetric,376.7,411.4,194.7
1988,30136,30179,proximal_dendrite,asymmetric,429.5,371.9,129.8
1989,30136,30186,spine,asymmetric,216.3,395.0,49.1
1990,30137,30003,distal_dendrite,symmetric,119.0,241.8,142.4
1991,30137,30006,distal_dendrite,symmetric,396.1,251.0,380.2
1992,30137,30006,distal_dendrite,symmetric,390.8,264.8,457.1
1993,30137,30006,distal_dendrite,symmetric,347.2,210.9,368.4
1994,30137,30006,distal_dendrite,symmetric,355.8,214.9,374.6
1995,30137,30006,distal_dendrite,symmetric,362.6,207.7,366.7
1996,30137,30006,distal_dendrite,symmetric,385.1,213.0,400.0
1997,30137,30006,distal_dendrite,symmetric,340.7,207.0,350.2
1998,30137,30010,distal_dendrite,symmetric,184.9,183.2,75.4
1999,30137,30010,distal_dendrite,symmetric,141.7,107.9,148.9
2000,30137,30010,spine,uncertain,140.7,196.0,51.4
2001,30137,30024,distal_dendrite,symmetric,348.5,408.0,250.9
2002,30137,30024,distal_dendrite,symmetric,411.3,417.1,194.9
2003,30137,30074,distal_dendrite,symmetric,0.3,155.0,41.9
2004,30137,30076,distal_dendrite,symmetric,-19.1,235.7,143.6
2005,30137,30076,distal_dendrite,symmetric,57.5,245.9,194.9
2006,30137,30076,distal_dendrite,symmetric,42.9,224.7,167.7
2007,30137,30076,distal_dendrite,symmetric,4.9,174.6,215.4
2008,30137,30076,distal_dendrite,symmetric,3.9,197.4,212.3
2009,30137,30099,distal_dendrite,symmetric,291.4,146.3,137.5
2010,30137,30118,spine,symmetric,189.6,301.9,344.6
2011,30137,30118,distal_dendrite,symmetric,235.1,214.0,378.7
2012,30137,30118,distal_dendrite,symmetric,253.4,261.5,410.6
2013,30137,30133,distal_dendrite,symmetric,-16.5,319.9,232.6
2014,30137,30133,distal_dendrite,uncertain,25.9,314.5,236.2
2015,30137,30135,distal_dendrite,symmetric,151.5,131.7,77.2
2016,30137,30142,distal_dendrite,symmetric,79.7,329.1,204.4
2017,30137,30189,distal_dendrite,symmetric,98.0,169.2,244.2
2018,30137,30189,distal_dendrite,symmetric,118.4,123.9,268.4
2019,30137,30189,distal_dendrite,symmetric,135.7,136.0,213.9
2020,30137,30189,distal_dendrite,symmetric,85.0,130.4,255.1
2021,30137,30189,distal_dendrite,symmetric,88.5,165.7,257.3
2022,30137,30189,distal_dendrite,symmetric,69.0,143.9,257.7
2023,30137,30189,uncertain,uncertain,99.3,183.6,273.3
2024,30137,30189,uncertain,uncertain,115.3,112.2,276.3
2025,30138,30059,spine,asymmetric,396.6,136.9,257.0
2026,30138,30113,proximal_dendrite,asymmetric,225.2,160.9,356.3
2027,30138,30166,spine,asymmetric,174.5,256.0,376.9
2028,30139,30003,spine,asymmetric,81.9,248.5,108.1
2029,30139,30062,spine,asymmetric,151.3,81.6,182.0
2030,30139,30062,spine,asymmetric,138.4,44.8,189.4
2031,30139,30127,spine,uncertain,166.7,240.9,79.9
2032,30139,30149,spine,asymmetric,334.9,184.5,123.1
2033,30139,30196,distal_dendrite,asymmetric,91.5,377.2,246.8
2034,30139,30196,soma,asymmetric,112.8,460.9,238.2
2035,30139,30196,soma,asymmetric,40.8,409.6,203.4
2036,30139,30196,proximal_dendrite,uncertain,104.6,376.4,238.6
2037,30140,30006,distal_dendrite,symmetric,334.2,196.9,346.7
2038,30140,30006,distal_dendrite,symmetric,304.5,203.5,307.2
2039,30140,30006,distal_dendrite,symmetric,332.6,249.1,399.2
2040,30140,30006,distal_dendrite,symmetric,360.8,231.4,349.2
2041,30140,30006,distal_dendrite,symmetric,347.4,186.6,348.5
2042,30140,30006,distal_dendrite,symmetric,364.2,221.6,381.7
2043,30140,30006,distal_dendrite,symmetric,422.7,285.7,367.7
2044,30140,30006,distal_dendrite,symmetric,372.8,240.4,379.5
2045,30140,30007,distal_dendrite,symmetric,49.9,361.0,360.2
2046,30140,30007,distal_dendrite,symmetric,61.1,357.7,316.3
2047,30140,30064,distal_dendrite,symmetric,29.8,223.0,89.2
2048,30140,30064,uncertain,uncertain,10.6,189.0,179.4
2049,30140,30078,distal_dendrite,symmetric,107.2,152.9,313.5
2050,30140,30109,distal_dendrite,symmetric,299.8,92.1,236.1
2051,30140,30109,distal_dendrite,symmetric,352.5,141.1,190.4
2052,30140,30109,distal_dendrite,symmetric,352.7,128.8,246.6
2053,30140,30109,distal_dendrite,symmetric,359.9,169.7,245.5
2054,30140,30126,spine,symmetric,195.5,333.8,72.3
2055,30140,30126,distal_dendrite,symmetric,191.3,365.5,125.6
2056,30140,30148,distal_dendrite,symmetric,296.5,132.8,230.5
2057,30140,30148,distal_dendrite,symmetric,331.7,158.4,234.2
2058,30140,30166,distal_dendrite,symmetric,196.4,292.8,337.6
2059,30141,30020,proximal_dendrite,asymmetric,187.3,281.4,291.3
2060,30141,30091,spine,asymmetric,150.7,180.6,412.8
2061,30141,30118,distal_dendrite,asymmetric,216.1,287.1,413.6
2062,30141,30163,distal_dendrite,uncertain,48.1,287.6,228.5
2063,30141,30163,soma,asymmetric,33.7,292.1,341.7
2064,30141,30163,proximal_dendrite,asymmetric,47.3,329.9,300.5
2065,30141,30163,proximal_dendrite,uncertain,65.8,323.0,291.3
2066,30141,30163,soma,asymmetric,99.7,292.5,254.8
2067,30141,30187,proximal_dendrite,asymmetric,253.0,119.2,177.8
2068,30142,30017,proximal_dendrite,symmetric,50.0,333.8,185.6
2069,30142,30017,soma,symmetric,75.2,290.6,217.2
2070,30142,30017,soma,symmetric,118.6,289.4,214.3
2071,30142,30017,soma,symmetric,98.0,304.3,239.6
2072,30142,30017,proximal_dendrite,symmetric,48.6,294.2,218.2
2073,30142,30018,soma,symmetric,381.4,378.5,242.4
2074,30142,30019,soma,symmetric,31.1,520.4,198.5
2075,30142,30019,proximal_dendrite,symmetric,-23.3,416.6,181.4
2076,30142,30019,soma,symmetric,-11.5,496.2,179.6
2077,30142,30019,soma,symmetric,34.7,488.0,214.4
2078,30142,30049,soma,uncertain,57.1,200.9,205.1
2079,30142,30049,proximal_dendrite,symmetric,30.8,188.6,216.8
2080,30142,30049,proximal_dendrite,symmetric,25.4,222.1,182.2
2081,30142,30052,proximal_dendrite,symmetric,25.0,452.4,322.7
2082,30142,30060,uncertain,uncertain,45.1,440.5,359.3
2083,30142,30060,proximal_dendrite,symmetric,107.6,503.7,365.3
2084,30142,30076,proximal_dendrite,symmetric,12.9,225.5,216.9
2085,30142,30076,soma,symmetric,47.8,248.2,140.4
2086,30142,30076,proximal_dendrite,symmetric,12.1,239.1,172.9
2087,30142,30076,proximal_dendrite,symmetric,70.1,224.2,197.3
2088,30142,30076,soma,symmetric,-9.5,234.2,189.5
2089,30142,30082,proximal_dendrite,symmetric,53.1,442.8,315.9
2090,30142,30086,soma,symmetric,110.7,182.1,321.7
2091,30142,30086,proximal_dendrite,symmetric,119.3,209.5,318.9
2092,30142,30093,distal_dendrite,symmetric,245.5,288.2,-56.6
2093,30142,30100,proximal_dendrite,symmetric,87.1,205.3,91.2
2094,30142,30100,soma,symmetric,-1.3,177.5,72.3
2095,30142,30100,soma,symmetric,53.2,153.4,94.8
2096,30142,30106,proximal_dendrite,symmetric,68.3,496.1,364.9
2097,30142,30110,soma,uncertain,314.4,274.7,289.9
2098,30142,30116,proximal_dendrite,symmetric,335.6,55.7,0.4
2099,30142,30130,soma,symmetric,107.2,384.9,261.7
2100,30142,30133,proximal_dendrite,symmetric,8.3,361.8,281.7
2101,30142,30133,soma,symmetric,-4.3,324.8,233.6
2102,30142,30133,soma,symmetric,24.8,348.1,246.6
2103,30142,30139,soma,symmetric,54.7,376.8,158.0
2104,30142,30184,distal_dendrite,symmetric,109.1,261.0,204.4
2105,30142,30184,soma,symmetric,180.7,279.7,143.5
2106,30142,30197,soma,symmetric,364.2,382.9,167.4
2107,30142,30199,soma,symmetric,219.9,261.3,95.9
2108,30142,30199,distal_dendrite,symmetric,184.4,216.7,74.1
2109,30142,30199,distal_dendrite,symmetric,190.3,239.6,97.8
2110,30143,30093,spine,asymmetric,214.0,316.4,-2.0
2111,30143,30093,spine,asymmetric,260.1,292.7,-15.8
2112,30143,30093,spine,asymmetric,312.5,320.0,-1.5
2113,30143,30093,spine,asymmetric,227.0,283.2,-50.0
2114,30143,30093,distal_dendrite,asymmetric,306.0,291.8,5.5
2115,30143,30102,proximal_dendrite,asymmetric,159.9,269.0,217.1
2116,30143,30102,proximal_dendrite,asymmetric,156.9,298.4,200.9
2117,30143,30102,proximal_dendrite,asymmetric,129.6,321.5,208.2
2118,30143,30102,proximal_dendrite,asymmetric,130.5,308.7,199.5
2119,30143,30136,spine,asymmetric,299.1,390.1,105.5
2120,30143,30136,spine,asymmetric,327.7,429.5,54.7
2121,30143,30136,spine,asymmetric,316.6,338.8,100.8
2122,30143,30164,spine,asymmetric,334.8,293.1,95.2
2123,30144,30083,distal_dendrite,asymmetric,130.0,282.0,211.0
2124,30144,30098,distal_dendrite,asymmetric,224.6,462.5,41.3
2125,30144,30098,distal_dendrite,asymmetric,146.3,470.9,48.8
2126,30144,30107,spine,asymmetric,232.2,305.4,62.7
2127,30144,30107,spine,asymmetric,245.9,285.9,16.0
2128,30144,30154,spine,asymmetric,74.9,197.4,307.5
2129,30144,30163,distal_dendrite,asymmetric,48.4,310.7,350.0
2130,30144,30184,distal_dendrite,asymmetric,134.2,185.8,159.9
2131,30144,30186,spine,asymmetric,149.7,367.2,57.2
2132,30145,30018,proximal_dendrite,asymmetric,373.3,365.1,158.3
2133,30145,30018,spine,asymmetric,383.9,400.0,219.4
2134,30145,30018,spine,asymmetric,368.8,415.4,267.5
2135,30145,30018,spine,uncertain,320.4,395.1,238.3
2136,30145,30050,spine,asymmetric,94.7,127.9,234.8
2137,30145,30050,spine,asymmetric,86.3,205.0,215.9
2138,30145,30050,spine,asymmetric,73.0,155.5,268.7
2139,30145,30065,spine,asymmetric,147.3,375.3,49.8
2140,30145,30093,distal_dendrite,asymmetric,238.8,267.9,-7.4
2141,30145,30093,spine,asymmetric,218.8,271.1,10.2
2142,30145,30093,spine,asymmetric,212.8,237.2,34.4
2143,30145,30111,proximal_dendrite,asymmetric,206.7,430.1,28.9
2144,30145,30121,spine,asymmetric,294.3,431.0,246.9
2145,30145,30129,spine,uncertain,107.2,289.8,141.4
2146,30145,30148,spine,uncertain,277.7,154.0,259.3
2147,30145,30168,proximal_dendrite,asymmetric,195.2,393.4,42.4
2148,30145,30168,proximal_dendrite,asymmetric,203.2,423.1,14.4
2149,30145,30168,proximal_dendrite,asymmetric,195.8,499.8,90.8
2150,30145,30185,spine,asymmetric,100.2,491.1,71.7
2151,30146,30005,proximal_dendrite,symmetric,389.9,147.3,23.9
2152,30146,30015,soma,symmetric,103.3,431.4,337.9
2153,30146,30015,soma,symmetric,65.7,451.6,216.3
2154,30146,30021,soma,symmetric,-15.4,475.5,192.8
2155,30146,30021,soma,symmetric,38.9,504.0,197.2
2156,30146,30021,soma,symmetric,-7.9,487.3,195.7
2157,30146,30025,soma,symmetric,189.3,407.8,233.3
2158,30146,30034,uncertain,uncertain,112.8,327.2,317.8
2159,30146,30034,proximal_dendrite,symmetric,120.3,302.5,328.8
2160,30146,30035,proximal_dendrite,symmetric,51.4,374.2,204.6
2161,30146,30052,soma,symmetric,67.0,381.6,345.1
2162,30146,30052,proximal_dendrite,symmetric,24.6,476.1,374.0
