fragment_id,parent_neuron_id,block_100um,proofread_batch,x_um,y_um,path_length_um,caliber_mean_um,caliber_var,branch_count,tortuosity,pre_synapses,post_synapses,mito_volume_fraction,mean_intensity,label,contains_error
F0226,40474,1-4,B4,155.7,451.4,63.1,0.347,0.0779,1,1.315,0,6,0.072,122.3,smooth_dendrite,0
F0227,40210,5-4,B4,505.7,435.9,56.1,0.257,0.0278,2,1.823,7,1,0.069,121.7,axon,0
F0228,40134,2-3,B2,287.8,334.5,48.1,0.679,0.0144,2,2.904,3,2,0.016,123.0,axon,0
F0229,40129,6-1,B4,621.1,111.8,18.5,0.331,0.265,5,1.177,0,2,0.078,111.9,spiny_dendrite,0
F0230,40399,4-4,B6,478.4,439.5,47.4,0.173,0.0206,4,0.65,2,1,0.111,132.4,axon,1
F0231,40566,1-5,B2,104.5,551.1,26.5,0.162,0.0466,12,6.661,0,0,0.039,101.9,glia_process,0
F0232,40155,4-7,B5,471.1,728.4,33.6,0.524,0.1244,1,1.323,0,6,0.044,121.5,spiny_dendrite,1
F0233,40355,5-2,B4,503.0,226.9,7.9,0.448,0.1121,1,0.943,0,6,0.03,123.0,smooth_dendrite,0
F0234,40283,3-0,B6,348.9,40.8,21.2,0.86,0.0327,3,9.619,5,1,0.046,121.1,axon,1
F0235,40265,0-6,B6,32.1,645.9,31.3,0.383,0.0138,1,0.719,7,1,0.091,128.0,axon,1
F0236,40255,1-2,B3,128.4,296.0,9.8,0.171,0.2237,6,2.145,1,1,0.082,120.3,spiny_dendrite,0
F0237,40275,2-2,B6,243.7,242.3,17.2,0.186,0.0279,2,0.817,1,1,0.081,107.5,axon,0
F0238,40183,6-4,B5,679.5,416.2,20.3,0.334,0.0518,8,3.356,0,5,0.24,119.1,spiny_dendrite,0
F0239,40063,6-5,B2,636.0,535.6,13.6,0.294,0.0521,6,0.354,0,17,0.124,132.0,spiny_dendrite,0
F0240,40098,0-6,B5,27.0,615.8,7.2,0.155,0.0405,1,2.654,3,1,0.109,128.3,axon,1
F0241,40438,7-5,B5,736.4,554.9,31.7,0.69,0.021,1,0.994,1,2,0.058,110.7,smooth_dendrite,0
F0242,40458,7-3,B3,751.1,346.2,10.0,0.776,0.0685,1,1.601,0,2,0.068,114.5,smooth_dendrite,0
F0243,40230,1-2,B4,112.6,234.8,28.2,0.336,0.0575,2,0.996,4,1,0.101,112.0,axon,0
F0244,40495,5-2,B6,590.0,220.2,13.4,1.046,0.0723,1,3.744,0,8,0.289,119.8,smooth_dendrite,1
F0245,40268,1-5,B1,107.6,528.4,98.8,0.115,0.1157,3,0.479,0,8,0.062,109.5,spiny_dendrite,0
F0246,40369,1-5,B2,196.5,587.1,15.9,0.733,0.0207,3,1.667,5,1,0.109,113.6,axon,1
F0247,40079,2-4,B1,246.4,472.9,39.3,0.691,0.0856,4,0.861,2,1,0.06,123.2,spiny_dendrite,1
F0248,40197,4-2,B1,459.1,297.3,70.4,0.8,0.1199,8,0.929,1,2,0.045,128.3,merged_object,1
F0249,40567,4-3,B2,440.2,336.3,27.1,0.169,0.0196,1,1.983,0,0,0.026,110.9,glia_process,0
F0250,40240,5-7,B3,515.1,793.7,12.1,0.631,0.0307,2,0.809,4,0,0.32,127.0,axon,0
F0251,40599,5-0,B6,524.2,30.6,59.4,0.313,0.0789,2,1.499,1,0,0.025,125.7,glia_process,0
F0252,40172,3-5,B2,342.9,586.2,30.5,0.609,0.0239,3,1.233,1,2,0.046,126.1,spiny_dendrite,0
F0253,40548,7-6,B2,752.1,641.5,59.8,0.066,0.0805,3,3.808,0,0,0.035,104.6,glia_process,0
F0254,40120,4-5,B3,464.0,503.0,12.6,0.239,0.0209,1,2.529,1,0,0.053,119.4,axon,1
F0255,40411,0-2,B4,80.7,237.1,21.4,0.321,0.0733,3,0.908,1,12,0.064,130.5,smooth_dendrite,0
F0256,40139,0-0,B3,30.8,88.8,34.8,0.663,0.0085,1,5.763,4,2,0.074,120.9,axon,0
F0257,40089,0-5,B2,88.2,517.8,9.2,0.88,0.0438,3,0.746,0,13,0.023,93.9,spiny_dendrite,0
F0258,40595,3-7,B1,366.7,773.0,59.0,0.958,0.0519,8,0.942,0,1,0.068,145.8,glia_process,0
F0259,40056,5-3,B5,511.0,365.3,24.3,0.844,0.0188,1,1.209,2,1,0.143,113.4,axon,0
F0260,40450,3-5,B3,383.4,562.6,71.7,0.37,0.0159,4,0.521,3,1,0.168,124.6,axon,0
F0261,40047,0-7,B2,5.9,772.5,24.4,1.096,0.0231,5,1.249,1,1,0.411,129.6,axon,0
F0262,40187,0-4,B1,65.9,449.4,44.0,0.625,0.0113,4,1.329,2,1,0.212,124.5,axon,0
F0263,40148,6-7,B4,660.2,737.2,20.0,0.993,0.0205,1,1.298,0,6,0.118,132.4,spiny_dendrite,1
F0264,40249,5-1,B2,535.0,132.6,309.5,0.124,0.016,1,1.274,14,1,0.04,82.9,axon,0
F0265,40443,6-0,B6,667.0,50.9,25.0,0.7,0.0066,6,0.798,3,3,0.05,108.7,axon,0
F0266,40102,4-3,B1,485.3,337.0,99.1,0.155,0.0251,2,1.173,1,1,0.065,114.5,axon,0
F0267,40491,7-2,B5,771.3,237.3,46.0,0.708,0.1756,4,0.629,0,6,0.062,126.6,smooth_dendrite,1
F0268,40026,3-1,B6,361.8,166.7,114.7,0.241,0.0166,3,1.179,2,1,0.047,129.2,axon,1
F0269,40300,6-3,B6,666.1,336.7,38.0,0.409,0.0184,3,1.759,2,0,0.114,107.1,axon,0
F0270,40191,5-5,B5,588.8,500.1,21.5,0.68,0.0652,2,2.888,1,3,0.118,118.2,spiny_dendrite,0
F0271,40495,5-2,B6,561.7,209.5,26.1,0.286,0.0395,1,2.144,1,2,0.086,116.8,axon,1
F0272,40522,2-3,B1,242.5,318.4,65.6,0.218,0.0559,2,7.716,0,1,0.057,123.7,glia_process,1
F0273,40436,6-2,B1,636.2,262.1,38.6,0.145,0.0292,6,3.558,1,2,0.175,126.8,smooth_dendrite,0
F0274,40547,0-4,B5,76.0,427.5,30.8,1.191,0.1434,4,1.38,2,6,0.097,125.5,merged_object,1
F0275,40441,6-6,B3,633.8,698.3,7.4,0.308,0.0336,3,0.358,1,2,0.087,121.1,smooth_dendrite,0
F0276,40181,1-6,B4,114.1,685.2,66.2,0.229,0.0164,2,1.436,3,2,0.071,120.9,axon,0
F0277,40427,0-1,B6,63.7,166.3,5.9,0.468,0.0213,3,2.47,2,3,0.186,143.6,smooth_dendrite,0
F0278,40225,3-7,B1,344.4,797.8,13.0,0.822,0.0475,2,0.626,0,4,0.158,143.9,spiny_dendrite,1
F0279,40304,7-4,B3,736.5,472.1,57.1,0.35,0.0079,1,0.79,7,5,0.039,135.1,axon,0
F0280,40121,6-1,B6,647.7,158.6,22.9,0.165,0.0789,8,0.458,0,2,0.156,109.6,spiny_dendrite,0
F0281,40119,7-0,B6,714.5,18.5,14.8,0.43,0.059,2,6.62,1,16,0.041,144.2,spiny_dendrite,0
F0282,40205,2-6,B5,285.8,601.3,34.5,0.204,0.0631,4,1.565,0,7,0.043,105.9,spiny_dendrite,0
F0283,40026,3-1,B6,313.7,108.8,129.1,0.439,0.0385,4,3.627,0,7,0.088,129.2,spiny_dendrite,0
F0284,40452,3-0,B6,358.3,60.3,87.2,0.209,0.0599,9,2.391,2,2,0.065,109.2,merged_object,1
F0285,40021,4-3,B3,492.2,309.9,14.7,0.564,0.0185,1,1.047,5,0,0.067,116.2,axon,0
F0286,40501,2-1,B3,251.2,139.3,21.1,0.174,0.1217,7,3.228,0,0,0.091,124.3,glia_process,1
F0287,40446,3-0,B3,307.2,14.2,36.0,0.235,0.0363,3,1.293,0,13,0.157,114.6,smooth_dendrite,0
F0288,40490,2-4,B1,285.5,414.1,27.8,0.804,0.0397,2,0.764,3,1,0.087,115.6,axon,1
F0289,40443,6-0,B6,691.2,32.9,12.7,0.268,0.004,7,0.623,6,4,0.034,108.6,axon,0
F0290,40460,2-0,B6,223.6,88.0,31.8,0.259,0.0532,6,6.572,1,8,0.111,128.4,smooth_dendrite,0
F0291,40477,1-0,B3,126.0,28.9,13.3,0.471,0.0768,4,1.662,1,5,0.179,117.6,smooth_dendrite,0
F0292,40368,5-0,B4,536.2,64.7,56.5,0.446,0.0184,7,0.252,0,3,0.029,117.5,smooth_dendrite,0
F0293,40155,4-7,B5,429.9,718.4,20.8,0.338,0.0314,2,1.073,3,1,0.05,117.7,axon,0
F0294,40510,6-1,B3,620.7,152.5,16.5,0.373,0.0721,11,0.593,0,1,0.028,116.3,glia_process,0
F0295,40172,3-5,B2,318.5,549.0,65.2,0.368,0.0058,2,0.88,4,1,0.042,126.9,axon,1
F0296,40227,0-7,B2,40.3,729.2,19.2,0.242,0.0156,7,1.451,0,7,0.327,122.0,spiny_dendrite,0
F0297,40168,3-2,B3,338.9,215.1,67.2,0.222,0.0128,3,0.774,16,0,0.014,121.2,axon,0
F0298,40247,7-6,B2,706.1,657.9,18.1,1.55,0.0581,5,1.816,1,4,0.189,115.1,spiny_dendrite,0
F0299,40077,6-4,B5,670.9,459.3,172.5,0.738,0.0594,1,1.676,0,5,0.154,110.4,spiny_dendrite,1
F0300,40469,1-1,B3,153.4,175.7,99.7,1.162,0.0198,3,1.502,0,4,0.119,125.5,smooth_dendrite,0
F0301,40262,7-4,B4,740.0,456.0,32.7,0.228,0.035,1,1.157,1,1,0.059,125.0,axon,1
F0302,40436,6-2,B1,612.8,289.8,45.8,0.131,0.0131,6,5.296,5,1,0.073,123.0,axon,0
F0303,40472,0-3,B6,41.3,331.7,7.4,0.207,0.0346,6,0.67,1,3,0.066,112.3,smooth_dendrite,0
F0304,40178,2-2,B6,282.6,238.9,12.7,0.569,0.0143,3,3.961,2,1,0.053,113.3,axon,0
F0305,40255,1-2,B3,153.2,256.6,6.3,0.394,0.2496,8,1.421,1,2,0.046,118.5,spiny_dendrite,0
F0306,40150,1-4,B4,110.3,462.8,29.9,0.277,0.0076,4,1.37,2,1,0.143,118.4,axon,0
F0307,40593,2-4,B2,245.0,419.9,11.4,0.322,0.0569,6,2.6,1,1,0.054,125.7,glia_process,1
F0308,40107,7-3,B5,729.3,384.5,178.4,0.385,0.0067,2,1.774,5,1,0.218,125.2,axon,0
F0309,40541,4-7,B3,455.2,772.4,8.6,0.282,0.0108,3,0.451,2,1,0.057,123.3,glia_process,0
F0310,40068,7-0,B5,787.2,28.4,20.2,0.989,0.0454,2,1.729,1,3,0.052,134.8,spiny_dendrite,0
F0311,40021,4-3,B3,430.2,362.3,29.6,0.37,0.0184,3,1.309,4,1,0.082,114.6,axon,1
F0312,40277,7-1,B2,709.6,176.4,17.3,0.162,0.0166,5,0.721,2,1,0.065,101.3,axon,0
F0313,40550,6-1,B4,654.2,179.0,40.5,1.844,0.0509,11,0.376,1,11,0.034,111.2,merged_object,1
F0314,40125,7-5,B4,738.4,514.3,71.0,0.933,0.0268,1,0.683,11,1,0.095,122.7,axon,0
F0315,40080,3-2,B4,301.2,204.7,41.6,0.437,0.0656,2,0.872,0,10,0.043,120.0,spiny_dendrite,0
F0316,40443,6-0,B6,677.1,34.4,47.9,0.965,0.0197,26,0.701,4,14,0.042,108.0,merged_object,1
F0317,40364,6-5,B2,696.8,501.4,23.1,0.334,0.0474,3,0.973,0,4,0.066,131.7,smooth_dendrite,0
F0318,40285,6-5,B6,646.5,557.8,14.3,0.152,0.0507,3,1.035,1,0,0.118,132.3,axon,1
F0319,40092,6-2,B6,697.8,230.6,17.8,1.01,0.0242,2,0.444,3,1,0.039,107.2,axon,0
F0320,40309,6-1,B4,663.2,137.8,63.7,0.282,0.0091,1,1.792,4,2,0.063,109.9,axon,0
F0321,40582,5-7,B3,502.9,792.1,22.7,1.949,0.3508,11,0.914,1,0,0.03,129.4,glia_process,0
F0322,40127,1-0,B4,194.2,0.9,135.9,0.422,0.0374,1,1.497,2,0,0.04,117.5,axon,0
F0323,40451,3-2,B4,319.9,221.2,42.6,0.464,0.0127,2,1.65,2,2,0.041,121.6,axon,0
F0324,40250,0-0,B3,80.1,44.6,21.0,0.682,0.0508,1,0.743,0,9,0.06,129.8,spiny_dendrite,0
F0325,40496,1-6,B6,103.1,673.9,70.3,0.213,0.0322,4,4.549,5,1,0.062,127.9,axon,1
F0326,40540,1-0,B2,135.5,10.4,89.4,0.627,0.0733,4,2.283,0,0,0.036,121.5,glia_process,0
F0327,40062,6-0,B5,633.6,70.7,65.8,1.511,0.1333,2,0.428,0,7,0.04,113.0,spiny_dendrite,0
F0328,40222,4-3,B6,431.7,353.3,35.5,1.249,0.0489,4,0.788,0,5,0.022,108.4,spiny_dendrite,1
F0329,40488,5-1,B1,522.8,125.7,24.3,0.739,0.0067,5,3.107,3,1,0.05,86.8,axon,0
F0330,40147,0-0,B4,92.4,50.8,32.0,0.292,0.0116,4,0.777,3,5,0.048,123.9,axon,0
F0331,40467,3-7,B2,338.6,761.1,62.0,0.429,0.0216,2,1.129,1,2,0.044,150.0,axon,0
F0332,40459,3-5,B4,377.0,576.3,92.6,0.193,0.0109,2,2.375,5,1,0.045,130.3,axon,0
F0333,40105,7-7,B1,788.4,755.4,16.5,0.189,0.0148,2,0.971,7,2,0.022,121.5,axon,0
F0334,40293,7-2,B2,796.2,258.4,63.2,0.299,0.0087,3,1.364,4,2,0.197,117.4,axon,1
F0335,40472,0-3,B6,81.1,361.2,7.4,0.392,0.0191,7,0.478,6,1,0.038,111.1,axon,1
F0336,40478,5-2,B2,540.2,234.9,107.9,0.984,0.056,4,2.406,1,3,0.156,120.2,smooth_dendrite,1
F0337,40353,6-0,B4,663.9,40.9,13.8,0.748,0.0075,3,1.279,0,3,0.456,105.5,smooth_dendrite,0
F0338,40115,2-7,B4,200.4,765.5,45.2,0.303,0.0152,3,0.344,4,1,0.151,137.5,axon,0
F0339,40509,5-6,B1,544.1,645.3,81.0,0.436,0.0322,3,1.544,0,0,0.08,128.8,glia_process,0
F0340,40471,3-1,B1,367.3,147.1,18.1,0.201,0.0098,3,1.605,3,1,0.08,122.5,axon,0
F0341,40470,5-2,B4,527.4,227.5,53.4,1.545,0.0149,2,1.435,1,12,0.224,117.3,smooth_dendrite,0
F0342,40496,1-6,B6,140.1,655.1,40.9,0.128,0.0296,3,2.597,4,2,0.043,126.6,axon,0
F0343,40131,3-5,B5,315.5,535.9,37.4,0.337,0.168,1,1.148,1,5,0.123,126.1,spiny_dendrite,0
F0344,40266,5-1,B3,527.5,163.3,62.5,0.522,0.0195,4,0.706,8,1,0.12,75.5,axon,0
F0345,40341,1-4,B1,110.3,441.5,34.6,0.357,0.1905,1,0.281,1,1,0.099,115.0,smooth_dendrite,0
F0346,40445,0-3,B6,49.7,311.1,34.5,0.723,0.0423,3,0.864,3,1,0.038,117.6,axon,0
F0347,40071,5-4,B3,561.2,461.8,79.0,0.293,0.1709,2,2.013,0,2,0.107,135.7,spiny_dendrite,0
F0348,40212,7-4,B6,780.9,497.1,10.0,0.392,0.0335,3,0.713,4,3,0.075,127.0,axon,1
F0349,40011,7-3,B3,726.2,331.8,25.9,0.153,0.0514,4,1.948,6,0,0.171,114.6,axon,0
F0350,40326,7-2,B4,723.7,224.9,27.0,0.211,0.0264,8,0.368,4,2,0.098,122.4,axon,1
F0351,40343,4-4,B4,457.2,491.2,30.5,0.269,0.041,8,2.141,0,3,0.046,129.6,smooth_dendrite,1
F0352,40372,0-4,B5,45.0,413.7,26.4,0.176,0.0163,3,3.049,0,4,0.178,126.0,smooth_dendrite,0
F0353,40554,4-3,B2,472.2,352.4,18.5,0.185,0.024,6,1.324,0,1,0.06,110.0,glia_process,0
F0354,40095,1-7,B1,154.9,772.0,9.3,0.755,0.0295,3,0.939,0,5,0.202,113.3,spiny_dendrite,0
F0355,40361,4-3,B4,469.4,393.4,25.7,0.235,0.0246,1,0.302,2,1,0.036,111.3,axon,1
F0356,40058,3-6,B6,354.3,644.1,36.8,0.098,0.0794,6,1.075,2,2,0.044,142.1,axon,0
F0357,40049,5-5,B6,576.0,532.6,11.4,0.28,0.0563,3,0.618,0,2,0.162,108.6,spiny_dendrite,0
F0358,40563,2-3,B5,253.2,366.3,30.3,0.391,0.0593,1,0.691,0,0,0.027,130.5,glia_process,0
F0359,40415,0-5,B5,2.1,562.4,127.7,0.572,0.021,3,0.939,0,5,0.034,93.0,smooth_dendrite,0
F0360,40292,1-0,B1,130.9,34.5,51.2,0.347,0.0055,3,2.34,8,1,0.146,111.0,axon,1
F0361,40106,1-2,B4,140.0,277.2,29.9,0.365,0.0151,2,1.846,1,1,0.218,120.0,axon,0
F0362,40005,5-0,B2,512.2,30.4,44.7,0.18,0.0315,3,0.625,4,1,0.1,115.3,axon,0
F0363,40191,5-5,B5,580.7,585.5,21.5,0.363,0.1156,2,1.644,1,3,0.094,120.4,spiny_dendrite,0
F0364,40040,2-2,B5,255.7,213.0,91.1,0.274,0.0459,0,1.986,3,1,0.06,108.2,axon,0
F0365,40344,2-2,B2,241.6,203.7,12.6,0.223,0.0477,0,4.447,3,1,0.063,110.8,axon,0
F0366,40069,6-4,B3,609.4,412.5,39.3,0.212,0.0262,2,0.636,1,1,0.09,126.0,axon,0
F0367,40144,6-5,B5,613.0,580.3,39.9,1.003,0.1678,4,0.693,3,4,0.081,130.5,merged_object,1
F0368,40591,1-0,B2,159.0,18.9,34.8,1.097,0.2463,2,2.415,0,0,0.049,120.3,glia_process,1
F0369,40420,5-7,B2,504.9,781.0,35.2,1.645,0.0218,3,0.723,5,1,0.112,126.4,axon,0
F0370,40113,4-7,B1,467.3,748.8,34.8,0.296,0.0513,4,0.859,2,0,0.081,123.7,axon,1
F0371,40200,1-7,B3,165.8,705.0,75.5,0.955,0.046,4,0.637,0,1,0.162,108.2,spiny_dendrite,1
F0372,40151,6-5,B3,634.3,517.0,45.9,0.413,0.0566,3,0.838,0,37,0.036,126.3,spiny_dendrite,0
F0373,40413,3-0,B4,379.2,70.0,51.0,0.71,0.0342,2,2.311,14,0,0.041,123.6,axon,0
F0374,40019,5-0,B5,552.0,54.0,100.1,0.238,0.0108,5,2.921,7,1,0.105,122.0,axon,0
F0375,40557,4-4,B6,430.8,435.0,66.0,0.385,0.1218,5,1.812,2,14,0.057,134.0,merged_object,1
F0376,40271,2-5,B2,226.8,501.4,48.9,0.995,0.0302,4,0.772,0,5,0.083,115.4,spiny_dendrite,0
F0377,40474,1-4,B4,140.8,462.2,52.2,0.444,0.0754,2,0.848,0,6,0.062,122.6,smooth_dendrite,0
F0378,40137,7-5,B6,700.6,597.7,25.6,0.312,0.0172,3,2.503,3,0,0.03,116.8,axon,0
F0379,40027,2-6,B1,258.7,615.8,77.3,0.284,0.0074,16,0.831,2,1,0.051,116.3,axon,0
F0380,40261,6-7,B3,676.4,744.0,47.3,0.207,0.0398,1,0.999,0,10,0.041,137.9,spiny_dendrite,0
F0381,40001,0-3,B1,44.0,378.2,12.2,0.101,0.0086,5,0.673,7,1,0.095,116.2,axon,0
F0382,40381,2-7,B3,281.0,793.2,204.3,0.217,0.0072,6,0.41,8,2,0.119,126.2,axon,0
F0383,40038,7-5,B2,741.6,538.1,31.4,0.613,0.0092,2,3.016,3,1,0.111,116.6,axon,1
F0384,40354,1-7,B1,174.4,778.0,36.0,0.383,0.0703,4,3.955,1,4,0.021,110.5,smooth_dendrite,0
F0385,40271,2-5,B2,200.8,535.4,93.1,0.381,0.0089,1,0.769,3,2,0.049,113.7,axon,1
F0386,40567,4-3,B2,478.3,343.8,42.2,0.095,0.0151,1,1.828,1,0,0.024,111.5,glia_process,1
F0387,40288,7-5,B2,787.1,599.8,37.9,0.754,0.0413,4,1.978,1,1,0.085,122.0,axon,0
F0388,40351,1-3,B2,126.1,306.9,35.6,0.419,0.059,4,0.387,1,2,0.151,144.9,smooth_dendrite,0
F0389,40418,2-4,B3,288.7,476.4,52.4,0.732,0.0435,2,2.894,6,1,0.036,122.7,axon,0
F0390,40128,0-0,B2,65.1,0.6,70.7,0.103,0.0241,1,1.267,5,3,0.112,122.7,axon,1
F0391,40471,3-1,B1,318.6,187.2,48.7,0.394,0.031,2,2.484,0,5,0.072,124.6,smooth_dendrite,0
F0392,40497,7-1,B2,787.0,105.8,23.1,0.303,0.0182,6,1.426,1,6,0.062,99.4,smooth_dendrite,1
F0393,40308,6-2,B2,600.4,223.9,12.6,2.852,0.038,3,0.925,0,2,0.165,119.7,spiny_dendrite,0
F0394,40143,2-7,B3,258.7,789.5,78.8,0.26,0.0289,3,1.098,0,2,0.101,128.4,spiny_dendrite,0
F0395,40346,6-1,B4,639.6,172.3,13.7,0.565,0.0705,3,1.842,1,5,0.041,111.4,smooth_dendrite,0
F0396,40088,4-6,B5,450.4,615.4,8.0,1.023,0.0603,3,0.39,2,2,0.077,142.8,spiny_dendrite,0
F0397,40532,7-6,B6,722.1,691.3,34.3,0.585,0.1805,1,1.154,0,1,0.024,116.3,glia_process,0
F0398,40197,4-2,B1,489.6,298.6,33.0,0.613,0.0488,5,1.39,0,3,0.101,126.6,spiny_dendrite,0
F0399,40060,1-3,B3,183.0,328.2,23.8,0.348,0.0482,12,1.079,0,2,0.172,149.7,spiny_dendrite,0
F0400,40123,6-3,B5,674.6,368.8,19.8,0.567,0.0189,2,1.645,1,1,0.238,102.0,axon,0
F0401,40427,0-1,B6,6.0,104.9,10.0,0.222,0.0135,2,1.819,6,1,0.177,146.8,axon,1
F0402,40481,2-7,B3,266.1,709.0,29.8,0.318,0.0048,6,2.084,2,0,0.096,130.7,axon,0
F0403,40041,2-5,B1,220.6,587.2,27.1,0.6,0.0448,8,1.331,4,1,0.035,118.8,axon,0
F0404,40398,1-7,B1,194.1,721.5,12.7,0.346,0.0793,3,1.061,0,4,0.192,110.6,smooth_dendrite,0
F0405,40223,6-6,B2,678.2,653.9,40.7,0.242,0.0188,4,0.421,4,2,0.172,130.5,axon,0
F0406,40256,3-0,B3,320.1,67.5,38.2,0.491,0.0204,8,3.004,0,2,0.034,112.8,spiny_dendrite,0
F0407,40243,0-4,B6,27.5,425.5,79.1,1.572,0.0306,1,1.149,1,2,0.293,121.0,spiny_dendrite,0
F0408,40466,3-0,B1,357.3,20.9,101.6,0.75,0.051,2,1.276,1,0,0.071,127.0,axon,0
F0409,40414,2-4,B1,226.9,450.1,50.3,0.916,0.0345,9,0.515,3,1,0.026,131.1,axon,0
F0410,40311,0-7,B1,96.9,752.2,49.5,0.795,0.0264,3,0.837,1,4,0.115,114.9,spiny_dendrite,0
F0411,40212,7-4,B6,767.8,410.3,10.7,0.21,0.0256,3,1.512,4,2,0.09,128.2,axon,0
F0412,40054,2-0,B1,220.0,26.9,9.7,1.363,0.0546,6,0.924,1,11,0.072,124.8,spiny_dendrite,0
F0413,40365,3-0,B1,331.8,16.9,15.6,1.421,0.0253,1,0.804,4,1,0.109,121.3,axon,0
F0414,40229,5-6,B5,520.6,666.8,24.1,0.378,0.0201,4,0.971,0,5,0.242,132.0,spiny_dendrite,0
F0415,40250,0-0,B3,62.7,97.1,12.0,1.124,0.0315,2,0.8,0,13,0.067,125.4,spiny_dendrite,0
F0416,40568,4-1,B3,464.4,157.8,25.4,0.374,0.2076,3,1.867,0,1,0.063,110.6,glia_process,1
F0417,40483,5-0,B6,503.5,95.7,11.8,1.281,0.0053,8,0.365,0,6,0.045,113.0,smooth_dendrite,0
F0418,40137,7-5,B6,763.2,508.7,24.0,0.28,0.0093,4,3.063,6,0,0.03,118.9,axon,0
F0419,40440,6-3,B2,654.5,325.6,9.9,0.131,0.1407,6,1.408,1,7,0.373,102.5,smooth_dendrite,0
F0420,40508,1-2,B1,139.1,243.7,29.5,0.499,0.0829,9,3.57,0,1,0.068,110.7,glia_process,0
F0421,40355,5-2,B4,505.6,284.3,12.5,0.305,0.0267,1,0.792,3,1,0.012,125.1,axon,0
F0422,40343,4-4,B4,470.6,490.0,71.6,0.165,0.0234,4,2.409,1,0,0.038,130.6,axon,0
F0423,40252,7-2,B3,715.6,237.5,43.6,1.754,0.0309,1,0.698,0,4,0.039,114.4,spiny_dendrite,0
F0424,40078,5-0,B2,571.4,19.5,78.3,0.696,0.0074,4,0.632,1,1,0.064,115.2,axon,1
F0425,40100,2-6,B3,238.6,699.2,9.9,0.894,0.0397,3,2.398,1,10,0.156,102.9,spiny_dendrite,0
F0426,40378,6-1,B6,681.9,120.9,15.1,0.347,0.0343,3,0.402,4,1,0.221,115.3,axon,0
F0427,40188,5-2,B4,595.0,229.8,40.5,1.8,0.0645,2,1.538,0,3,0.05,118.4,spiny_dendrite,0
F0428,40168,3-2,B3,394.0,238.3,41.3,0.45,0.0131,5,1.577,16,0,0.018,122.3,axon,0
F0429,40023,5-7,B4,515.8,795.8,34.9,0.357,0.01,2,0.994,1,2,0.037,117.7,axon,1
F0430,40513,7-5,B2,750.2,569.1,31.2,0.864,0.1351,1,1.15,0,0,0.024,120.7,glia_process,0
F0431,40157,7-1,B3,719.6,157.6,43.3,0.4,0.0175,2,1.108,10,0,0.062,100.5,axon,0
F0432,40429,6-1,B6,653.9,131.7,95.1,0.313,0.0364,1,0.768,5,1,0.135,117.2,axon,0
F0433,40505,0-6,B1,47.0,629.2,34.6,0.227,0.0441,5,0.893,3,2,0.059,128.2,merged_object,1
F0434,40198,4-2,B3,453.1,254.1,26.2,0.185,0.0196,3,0.665,3,1,0.035,128.6,axon,1
F0435,40467,3-7,B2,366.9,785.1,116.3,0.349,0.0213,1,0.848,1,1,0.038,148.8,axon,0
F0436,40121,6-1,B6,681.2,190.9,31.7,0.096,0.0338,4,0.277,1,0,0.081,112.9,axon,0
F0437,40304,7-4,B3,719.8,473.1,46.4,0.693,0.0322,1,1.77,0,19,0.094,132.6,spiny_dendrite,0
F0438,40564,7-1,B2,741.8,127.4,12.0,0.161,0.066,4,0.318,1,0,0.053,97.0,glia_process,0
F0439,40034,0-6,B2,23.2,655.2,14.3,0.231,0.0202,1,2.117,8,1,0.124,121.9,axon,0
F0440,40117,6-3,B5,639.4,307.2,28.7,1.19,0.0231,3,1.454,2,1,0.124,98.6,axon,0
F0441,40528,0-3,B4,85.5,375.6,16.2,0.194,0.1223,2,1.287,1,0,0.025,113.5,glia_process,0
F0442,40513,7-5,B2,752.3,543.3,50.6,0.581,0.0879,1,1.171,0,0,0.042,119.7,glia_process,0
F0443,40305,5-7,B5,579.7,735.8,27.4,0.431,0.0275,4,1.225,4,1,0.067,132.9,axon,1
F0444,40125,7-5,B4,764.0,526.2,45.1,0.867,0.0278,2,0.827,0,5,0.13,120.1,spiny_dendrite,0
F0445,40505,0-6,B1,79.4,664.3,36.0,0.169,0.0689,6,1.173,2,3,0.07,129.4,merged_object,1
F0446,40381,2-7,B3,212.3,738.1,169.4,0.315,0.0055,4,0.458,9,1,0.118,125.4,axon,0
F0447,40519,1-3,B6,129.6,335.2,50.7,0.602,0.0653,3,2.695,0,0,0.04,150.2,glia_process,0
F0448,40064,2-3,B1,284.2,371.6,34.8,0.834,0.0364,2,4.432,5,2,0.039,121.0,axon,0
F0449,40254,2-6,B1,268.3,649.5,18.5,0.299,0.0231,3,1.94,4,0,0.08,107.8,axon,0
F0450,40352,1-6,B3,154.6,611.3,117.8,1.177,0.086,2,2.251,1,4,0.144,114.4,smooth_dendrite,0
F0451,40053,7-3,B4,764.0,307.3,30.2,0.75,0.1058,3,1.414,4,3,0.065,125.6,axon,0
F0452,40221,2-1,B3,296.0,186.8,40.4,0.707,0.0246,2,1.869,2,1,0.057,125.7,axon,0
F0453,40575,5-4,B4,585.4,444.9,20.7,1.705,0.0301,3,1.14,1,0,0.033,131.9,glia_process,1
F0454,40577,0-2,B4,31.6,292.9,10.1,1.077,0.0422,6,2.235,1,1,0.018,131.5,glia_process,0
