pre_id,post_id,synapses
20315,20255,1
20315,20278,1
20315,20363,1
20315,20376,3
20315,20429,2
20315,20488,1
20315,20497,1
20316,20022,1
20316,20069,1
20316,20144,1
20316,20261,1
20316,20357,2
20316,20396,1
20316,20421,1
20316,20422,1
20316,20428,3
20316,20438,2
20316,20468,4
20316,20473,2
20317,20017,3
20317,20023,5
20317,20024,1
20317,20029,1
20317,20065,1
20317,20074,1
20317,20148,2
20317,20238,1
20317,20241,1
20317,20247,2
20317,20248,1
20317,20255,5
20317,20256,2
20317,20292,1
20317,20335,1
20317,20350,3
20317,20361,1
20317,20400,1
20317,20404,2
20317,20484,1
20318,20009,1
20318,20047,1
20318,20062,2
20318,20104,2
20318,20119,3
20318,20152,1
20318,20218,1
20318,20223,2
20318,20224,1
20318,20257,10
20318,20352,2
20318,20368,1
20318,20384,1
20318,20393,1
20318,20477,1
20318,20497,1
20319,20013,2
20319,20017,1
20319,20028,1
20319,20032,1
20319,20040,2
20319,20064,2
20319,20102,1
20319,20145,1
20319,20149,1
20319,20225,1
20319,20241,1
20319,20273,3
20319,20355,1
20319,20417,1
20319,20425,1
20319,20440,1
20319,20443,3
20319,20444,1
20319,20452,4
20319,20458,3
20320,20046,5
20320,20054,1
20320,20055,1
20320,20057,2
20320,20072,3
20320,20102,2
20320,20125,4
20320,20149,1
20320,20191,1
20320,20192,4
20320,20215,1
20320,20250,2
20320,20267,2
20320,20273,2
20320,20336,1
20320,20371,4
20320,20380,1
20320,20397,2
20320,20416,1
20320,20427,1
20320,20433,4
20320,20444,1
20320,20463,6
20320,20479,2
20320,20489,2
20321,20048,1
20321,20063,2
20321,20068,1
20321,20078,3
20321,20081,1
20321,20090,1
20321,20095,1
20321,20104,1
20321,20125,1
20321,20126,1
20321,20130,1
20321,20164,1
20321,20177,1
20321,20219,2
20321,20220,1
20321,20253,3
20321,20266,2
20321,20304,2
20321,20319,1
20321,20334,1
20321,20338,1
20321,20340,3
20321,20352,1
20321,20364,1
20321,20369,2
20321,20387,2
20321,20389,1
20321,20411,2
20321,20418,1
20321,20443,1
20321,20445,1
20321,20482,1
20322,20034,2
20322,20091,3
20322,20125,1
20322,20154,1
20322,20173,1
20322,20182,1
20322,20191,3
20322,20215,2
20322,20225,5
20322,20237,1
20322,20243,2
20322,20271,2
20322,20287,1
20322,20337,2
20322,20340,1
20322,20361,3
20322,20371,1
20322,20378,1
20322,20400,2
20322,20429,1
20322,20433,1
20322,20467,1
20323,20037,2
20323,20038,1
20323,20172,1
20323,20206,1
20323,20283,3
20323,20302,1
20323,20324,1
20323,20355,1
20323,20362,1
20323,20389,2
20323,20392,1
20323,20428,1
20323,20473,2
20324,20001,1
20324,20024,2
20324,20031,1
20324,20051,3
20324,20109,1
20324,20116,1
20324,20139,1
20324,20144,2
20324,20160,2
20324,20190,2
20324,20208,1
20324,20222,3
20324,20228,1
20324,20254,2
20324,20280,1
20324,20298,1
20324,20302,1
20324,20313,7
20324,20318,1
20324,20320,4
20324,20321,3
20324,20331,1
20324,20345,2
20324,20349,3
20324,20379,1
20324,20431,2
20324,20445,1
20324,20447,1
20324,20448,1
20324,20454,1
20324,20463,2
20324,20466,1
20325,20016,1
20325,20024,1
20325,20045,1
20325,20072,1
20325,20148,2
20325,20238,1
20325,20242,2
20325,20276,1
20325,20292,1
20325,20368,2
20325,20380,2
20325,20381,1
20325,20402,4
20325,20432,3
20325,20450,3
20325,20484,1
20326,20003,1
20326,20011,1
20326,20093,3
20326,20111,1
20326,20115,1
20326,20186,4
20326,20216,3
20326,20241,1
20326,20274,1
20326,20312,2
20326,20363,1
20326,20378,2
20326,20379,2
20326,20408,1
20326,20432,1
20326,20459,1
20327,20014,1
20327,20032,3
20327,20035,3
20327,20096,3
20327,20109,4
20327,20131,1
20327,20157,2
20327,20160,1
20327,20181,1
20327,20193,1
20327,20226,3
20327,20229,1
20327,20237,1
20327,20254,1
20327,20272,2
20327,20273,1
20327,20323,2
20327,20341,1
20327,20353,1
20327,20386,2
20327,20409,1
20327,20412,1
20327,20477,2
20327,20483,1
20327,20495,3
20328,20012,1
20328,20030,1
20328,20033,2
20328,20035,1
20328,20039,1
20328,20043,2
20328,20050,1
20328,20051,2
20328,20053,4
20328,20064,1
20328,20076,1
20328,20101,3
20328,20103,1
20328,20107,1
20328,20110,1
20328,20123,8
20328,20139,3
20328,20162,1
20328,20172,3
20328,20177,1
20328,20183,2
20328,20203,1
20328,20216,1
20328,20223,1
20328,20231,3
20328,20262,2
20328,20263,1
20328,20268,4
20328,20273,1
20328,20323,1
20328,20330,3
20328,20346,4
20328,20362,2
20328,20365,3
20328,20411,1
20328,20412,1
20328,20417,3
20328,20424,3
20328,20445,1
20328,20448,3
20328,20459,2
20328,20461,2
20328,20489,1
20328,20495,1
20328,20500,1
20329,20022,1
20329,20027,2
20329,20033,1
20329,20039,1
20329,20047,1
20329,20060,2
20329,20084,5
20329,20134,2
20329,20197,2
20329,20207,2
20329,20217,1
20329,20225,1
20329,20245,1
20329,20261,1
20329,20262,1
20329,20272,1
20329,20280,3
20329,20284,1
20329,20342,2
20329,20386,1
20329,20401,3
20329,20422,3
20329,20436,4
20329,20465,1
20329,20468,4
20329,20477,1
20330,20002,2
20330,20070,1
20330,20125,1
20330,20138,1
20330,20172,1
20330,20237,1
20330,20269,1
20330,20270,2
20330,20320,2
20330,20328,1
20330,20348,2
20330,20368,2
20330,20393,2
20330,20452,2
20330,20486,2
20330,20497,3
20331,20083,3
20331,20091,1
20331,20093,1
20331,20271,2
20331,20305,1
20331,20317,2
20331,20323,3
20331,20324,1
20331,20327,1
20331,20339,2
20331,20363,1
20331,20495,1
20332,20010,2
20332,20031,3
20332,20036,1
20332,20037,1
20332,20064,1
20332,20071,1
20332,20096,1
20332,20117,1
20332,20123,1
20332,20138,1
20332,20141,2
20332,20143,3
20332,20149,1
20332,20159,1
20332,20163,1
20332,20166,4
20332,20167,2
20332,20172,2
20332,20192,2
20332,20196,1
20332,20198,1
20332,20207,2
20332,20212,1
20332,20225,1
20332,20227,2
20332,20228,1
20332,20230,1
20332,20239,1
20332,20279,1
20332,20280,1
20332,20284,1
20332,20296,1
20332,20301,1
20332,20313,3
20332,20314,1
20332,20318,1
20332,20344,1
20332,20352,1
20332,20355,4
20332,20358,3
20332,20384,1
20332,20387,2
20332,20399,1
20332,20416,1
20332,20461,2
20332,20465,1
20332,20471,6
20332,20473,2
20332,20474,1
20332,20483,3
20333,20012,1
20333,20029,2
20333,20034,1
20333,20038,6
20333,20050,1
20333,20052,2
20333,20058,3
20333,20061,1
20333,20077,2
20333,20079,1
20333,20085,5
20333,20121,2
20333,20122,6
20333,20129,1
20333,20142,1
20333,20146,5
20333,20156,1
20333,20157,1
20333,20166,1
20333,20171,2
20333,20182,2
20333,20205,5
20333,20206,2
20333,20234,4
20333,20240,1
20333,20242,1
20333,20246,1
20333,20252,1
20333,20260,1
20333,20264,1
20333,20282,1
20333,20292,6
20333,20345,3
20333,20394,2
20333,20400,2
20333,20406,1
20333,20424,1
20333,20433,1
20333,20437,4
20333,20442,1
20333,20449,1
20333,20456,1
20333,20475,3
20333,20484,2
20333,20498,2
20334,20014,1
20334,20070,1
20334,20082,3
20334,20109,3
20334,20149,1
20334,20157,1
20334,20190,3
20334,20238,3
20334,20271,2
20334,20273,1
20334,20281,2
20334,20283,1
20334,20284,3
20334,20302,1
20334,20305,2
20334,20339,1
20334,20393,1
20334,20397,1
20334,20403,2
20334,20464,5
20335,20005,1
20335,20054,3
20335,20077,6
20335,20129,1
20335,20155,2
20335,20178,1
20335,20187,3
20335,20215,1
20335,20235,2
20335,20284,2
20335,20294,3
20335,20306,1
20335,20355,5
20335,20363,3
20335,20369,3
20335,20371,1
20335,20373,2
20335,20434,1
20335,20451,1
20335,20475,6
20336,20011,1
20336,20032,1
20336,20104,1
20336,20127,1
20336,20146,1
20336,20172,1
20336,20276,2
20336,20284,1
20336,20310,1
20336,20321,1
20336,20342,1
20336,20344,1
20336,20432,1
20336,20474,5
20336,20496,1
20337,20016,2
20337,20034,3
20337,20056,2
20337,20069,2
20337,20072,1
20337,20079,1
20337,20129,1
20337,20154,2
20337,20182,5
20337,20209,1
20337,20213,2
20337,20260,1
20337,20285,1
20337,20292,1
20337,20295,2
20337,20300,1
20337,20315,1
20337,20333,1
20337,20374,1
20337,20450,2
20337,20459,4
20338,20007,1
20338,20057,4
20338,20085,2
20338,20106,1
20338,20114,1
20338,20132,2
20338,20185,1
20338,20195,2
20338,20216,1
20338,20221,3
20338,20274,1
20338,20277,1
20338,20306,1
20338,20314,1
20338,20333,1
20338,20340,3
20338,20363,3
20338,20374,1
20338,20378,2
20338,20425,1
20338,20432,1
20338,20433,1
20338,20489,1
20338,20499,4
20338,20500,1
20339,20020,2
20339,20026,2
20339,20066,1
20339,20081,3
20339,20109,1
20339,20120,1
20339,20122,1
20339,20126,1
20339,20138,1
20339,20153,3
20339,20155,1
20339,20160,1
20339,20181,1
20339,20193,1
20339,20197,2
20339,20203,1
20339,20210,1
20339,20222,3
20339,20274,1
20339,20281,1
20339,20290,6
20339,20302,2
20339,20311,2
20339,20322,1
20339,20332,1
20339,20334,2
20339,20346,1
20339,20356,1
20339,20367,2
20339,20389,5
20339,20403,4
20339,20409,4
20339,20410,2
20339,20418,4
20339,20420,3
20339,20434,1
20339,20441,1
20339,20462,2
20339,20464,1
20339,20472,1
20339,20473,1
20339,20477,1
20339,20478,4
20339,20479,2
20339,20492,2
20339,20500,1
20340,20007,3
20340,20011,1
20340,20014,2
20340,20018,4
20340,20047,1
20340,20048,1
20340,20061,3
20340,20075,1
20340,20076,2
20340,20083,1
20340,20087,1
20340,20107,3
20340,20116,2
20340,20124,1
20340,20137,2
20340,20140,1
20340,20146,3
20340,20160,1
20340,20169,1
20340,20185,1
20340,20191,3
20340,20205,1
20340,20210,2
20340,20231,2
20340,20232,1
20340,20233,3
20340,20234,1
20340,20244,3
20340,20249,1
20340,20258,1
20340,20259,1
20340,20266,4
20340,20290,1
20340,20319,1
20340,20338,7
20340,20341,1
20340,20351,6
20340,20357,2
20340,20358,1
20340,20359,2
20340,20362,1
20340,20364,1
20340,20365,1
20340,20379,2
20340,20387,1
20340,20406,2
20340,20412,1
20340,20430,1
20340,20436,1
20340,20447,2
20340,20458,1
20340,20460,1
20340,20463,1
20340,20484,2
20340,20488,1
20341,20021,2
20341,20030,1
20341,20032,3
20341,20042,1
20341,20043,1
20341,20061,6
20341,20094,1
20341,20100,1
20341,20126,1
20341,20152,5
20341,20172,1
20341,20197,1
20341,20323,3
20341,20328,1
20341,20331,2
20341,20368,1
20341,20384,3
20341,20393,4
20341,20454,1
20341,20462,1
20341,20472,2
20341,20480,1
20341,20482,1
20341,20494,2
20341,20497,1
20341,20501,1
20342,20010,1
20342,20014,2
20342,20018,2
20342,20021,1
20342,20033,2
20342,20037,1
20342,20042,3
20342,20107,1
20342,20117,1
20342,20119,1
20342,20134,1
20342,20145,1
20342,20157,2
20342,20165,1
20342,20180,2
20342,20182,1
20342,20185,1
20342,20204,4
20342,20207,1
20342,20210,2
20342,20211,1
20342,20221,1
20342,20224,1
20342,20226,1
20342,20232,1
20342,20258,1
20342,20266,3
20342,20293,1
20342,20307,2
20342,20311,3
20342,20316,1
20342,20318,2
20342,20321,1
20342,20323,3
20342,20325,1
20342,20341,1
20342,20343,1
20342,20348,2
20342,20352,3
20342,20357,3
20342,20369,1
20342,20409,2
20342,20411,1
20342,20426,1
20342,20430,3
20342,20445,2
20342,20475,1
20342,20481,1
20342,20483,1
20342,20495,1
20343,20043,1
20343,20163,3
20343,20198,2
20343,20218,1
20343,20296,4
20343,20310,1
20343,20324,1
20343,20327,3
20343,20342,1
20343,20384,1
20344,20002,3
20344,20026,3
20344,20027,4
20344,20049,2
20344,20106,1
20344,20113,1
20344,20120,1
20344,20122,1
20344,20127,3
20344,20180,1
20344,20237,1
20344,20247,2
20344,20260,3
20344,20277,6
20344,20286,2
20344,20292,1
20344,20297,1
20344,20302,1
20344,20315,3
20344,20354,1
20344,20382,1
20344,20397,4
20344,20404,1
20344,20407,1
20344,20424,1
20344,20427,1
20344,20437,4
20344,20450,1
20344,20455,2
20344,20479,1
20344,20500,2
20345,20018,1
20345,20034,3
20345,20065,1
20345,20072,4
20345,20091,2
20345,20104,1
20345,20149,2
20345,20152,2
20345,20175,1
20345,20218,1
20345,20240,2
20345,20241,1
20345,20244,1
20345,20271,5
20345,20275,1
20345,20276,1
20345,20300,2
20345,20321,1
20345,20322,1
20345,20343,5
20345,20407,2
20345,20413,1
20345,20414,1
20345,20419,1
20345,20433,1
20345,20434,10
20345,20441,1
20345,20443,1
20345,20452,1
20345,20463,4
20345,20498,1
20346,20019,1
20346,20023,1
20346,20046,3
20346,20054,2
20346,20077,1
20346,20094,1
20346,20111,2
20346,20113,1
20346,20120,1
20346,20148,2
20346,20168,3
20346,20240,1
20346,20257,3
20346,20271,1
20346,20277,4
20346,20295,1
20346,20322,3
20346,20325,2
20346,20381,1
20346,20404,1
20346,20410,1
20346,20417,1
20346,20455,2
20346,20459,5
20346,20490,2
20346,20498,1
20347,20001,1
20347,20002,1
20347,20005,1
20347,20024,1
20347,20054,1
20347,20067,2
20347,20097,1
20347,20101,1
20347,20102,1
20347,20125,1
20347,20131,1
20347,20135,1
20347,20136,3
20347,20172,2
20347,20179,2
20347,20190,5
20347,20224,3
20347,20230,1
20347,20268,1
20347,20276,4
20347,20292,1
20347,20294,2
20347,20328,2
20347,20367,1
20347,20388,3
20347,20408,2
20347,20419,1
20347,20435,2
20347,20440,1
20347,20479,1
20348,20009,1
20348,20032,1
20348,20039,1
20348,20047,2
20348,20071,3
20348,20086,3
20348,20141,1
20348,20188,2
20348,20217,2
20348,20220,5
20348,20310,1
20348,20314,2
20348,20329,1
20348,20401,4
20348,20426,1
20348,20448,1
20349,20001,1
20349,20032,2
20349,20144,4
20349,20167,1
20349,20218,1
20349,20234,1
20349,20254,1
20349,20284,1
20349,20336,1
20349,20348,2
20349,20356,1
20349,20433,4
20349,20471,1
20350,20059,1
20350,20065,1
20350,20072,1
20350,20074,1
20350,20111,1
20350,20128,3
20350,20155,1
20350,20176,2
20350,20186,1
20350,20187,2
20350,20202,7
20350,20275,2
20350,20277,2
20350,20278,2
20350,20289,1
20350,20294,1
20350,20315,3
20350,20320,1
20350,20326,2
20350,20399,1
20350,20413,1
20350,20451,1
20350,20485,1
20351,20017,4
20351,20025,1
20351,20027,1
20351,20061,1
20351,20072,1
20351,20113,1
20351,20174,2
20351,20206,1
20351,20241,3
20351,20244,1
20351,20265,1
20351,20285,2
20351,20412,1
20351,20419,5
20351,20450,2
20351,20452,5
20351,20460,1
20352,20062,3
20352,20075,1
20352,20107,1
20352,20118,1
20352,20172,1
20352,20225,2
20352,20266,1
20352,20308,2
20352,20314,3
20352,20409,1
20352,20462,3
20353,20032,3
20353,20038,1
20353,20039,1
20353,20057,2
20353,20084,1
20353,20138,2
20353,20141,1
20353,20158,2
20353,20167,2
20353,20190,3
20353,20223,2
20353,20250,1
20353,20284,1
20353,20324,1
20353,20327,3
20353,20333,1
20353,20349,3
20353,20355,3
20353,20356,1
20353,20384,1
20353,20478,3
20353,20497,1
20354,20049,3
20354,20125,5
20354,20148,1
20354,20264,1
20354,20265,2
20354,20276,1
20354,20286,1
20354,20306,1
20354,20405,1
20355,20014,1
20355,20022,1
20355,20038,1
20355,20040,1
20355,20044,3
20355,20062,1
20355,20063,1
20355,20070,1
20355,20083,1
20355,20090,1
20355,20096,1
20355,20101,1
20355,20107,2
20355,20109,4
20355,20117,1
20355,20124,1
20355,20130,1
20355,20142,1
20355,20148,1
20355,20161,1
20355,20178,3
20355,20180,1
20355,20185,1
20355,20197,1
20355,20213,2
20355,20233,1
20355,20249,3
20355,20257,2
20355,20261,1
20355,20264,5
20355,20266,1
20355,20276,2
20355,20311,1
20355,20319,1
20355,20320,3
20355,20331,1
20355,20337,2
20355,20342,3
20355,20361,1
20355,20381,2
20355,20387,1
20355,20403,3
20355,20425,4
20355,20433,2
20355,20435,2
20355,20447,3
20355,20460,3
20355,20476,1
20355,20481,2
20355,20496,1
20356,20141,4
20356,20208,1
20356,20225,3
20356,20261,1
20356,20280,2
20356,20314,2
20356,20327,5
20356,20396,2
20356,20432,1
20357,20010,3
20357,20042,3
20357,20069,2
20357,20092,4
20357,20127,3
20357,20208,1
20357,20284,1
20357,20302,1
20357,20327,1
20357,20340,2
20357,20342,1
20357,20376,1
20357,20477,2
20357,20497,1
20358,20059,1
20358,20110,1
20358,20127,1
20358,20130,3
20358,20152,2
20358,20214,3
20358,20240,1
20358,20246,1
20358,20252,6
20358,20253,4
20358,20300,1
20358,20321,1
20358,20340,2
20358,20363,4
20358,20364,1
20358,20414,1
20358,20433,1
20358,20442,1
20358,20443,5
20359,20019,2
20359,20063,1
20359,20068,2
20359,20151,1
20359,20172,1
20359,20177,1
20359,20179,2
20359,20205,7
20359,20235,1
20359,20256,3
20359,20267,4
20359,20269,3
20359,20321,1
20359,20322,1
20359,20340,1
20359,20363,2
20359,20413,1
20359,20414,1
20359,20437,1
20359,20439,2
20359,20460,1
20359,20487,3
20360,20004,1
20360,20111,3
20360,20121,2
20360,20136,3
20360,20155,3
20360,20169,1
20360,20170,1
20360,20174,1
20360,20182,1
20360,20205,2
20360,20242,1
20360,20255,1
20360,20290,1
20360,20344,2
20360,20366,2
20360,20379,1
20360,20382,3
20360,20405,1
20360,20451,2
20361,20056,2
20361,20057,2
20361,20137,1
20361,20148,1
20361,20155,2
20361,20178,4
20361,20179,3
20361,20215,1
20361,20252,2
20361,20276,1
20361,20277,2
20361,20287,1
20361,20310,3
20361,20344,2
20361,20350,1
20361,20368,4
20361,20382,1
20361,20391,1
20361,20414,1
20361,20418,1
20361,20435,1
20361,20451,1
20361,20452,3
20361,20475,1
20361,20485,1
20361,20489,1
20361,20490,1
20362,20013,1
20362,20014,4
20362,20033,2
20362,20035,1
20362,20042,1
20362,20064,1
20362,20065,2
20362,20083,2
20362,20120,1
20362,20123,3
20362,20142,2
20362,20143,2
20362,20146,3
20362,20153,1
20362,20155,3
20362,20160,1
20362,20162,1
20362,20164,2
20362,20177,2
20362,20200,1
20362,20203,2
20362,20217,1
20362,20221,3
20362,20223,2
20362,20230,1
20362,20231,1
20362,20237,1
20362,20259,3
20362,20263,1
20362,20264,1
20362,20272,3
20362,20284,2
20362,20305,2
20362,20313,1
20362,20320,1
20362,20323,1
20362,20332,6
20362,20341,1
20362,20346,1
20362,20399,1
20362,20401,1
20362,20409,3
20362,20412,2
20362,20416,2
20362,20439,2
20362,20442,1
20362,20445,1
20362,20446,1
20362,20456,1
20362,20466,2
20362,20472,1
20362,20489,1
20362,20494,1
20363,20010,1
20363,20012,4
20363,20013,2
20363,20029,1
20363,20038,1
20363,20065,1
20363,20075,2
20363,20077,1
20363,20078,1
20363,20079,1
20363,20109,1
20363,20115,4
20363,20130,1
20363,20142,5
20363,20148,4
20363,20149,3
20363,20180,3
20363,20195,1
20363,20205,2
20363,20244,6
20363,20246,2
20363,20249,1
20363,20259,2
20363,20267,1
20363,20275,2
20363,20312,1
20363,20315,1
20363,20319,4
20363,20320,1
20363,20337,1
20363,20349,1
20363,20359,1
20363,20360,1
20363,20361,2
20363,20366,1
20363,20380,1
20363,20403,1
20363,20411,1
20363,20412,3
20363,20417,4
20363,20424,1
20363,20442,9
20363,20444,2
20363,20449,1
20363,20451,2
20363,20453,2
20363,20455,3
20363,20457,1
20363,20460,3
20363,20473,2
20363,20476,1
20363,20491,4
20363,20498,6
20364,20011,1
20364,20017,3
20364,20024,2
20364,20040,1
20364,20057,1
20364,20116,1
20364,20124,1
20364,20152,2
20364,20164,2
20364,20168,1
20364,20190,1
20364,20205,1
20364,20260,2
20364,20322,2
20364,20328,1
20364,20360,1
20364,20374,1
20364,20380,1
20364,20381,1
20364,20382,1
20364,20414,1
20364,20428,1
20364,20451,6
20365,20005,1
20365,20013,1
20365,20042,3
20365,20057,1
20365,20080,2
20365,20083,1
20365,20119,1
20365,20172,3
20365,20247,1
20365,20308,1
20365,20318,1
20365,20328,2
20365,20339,5
20365,20420,1
20365,20432,1
20365,20437,1
20365,20441,7
20365,20496,1
20366,20003,1
20366,20030,1
20366,20050,1
20366,20058,2
20366,20059,1
20366,20074,2
20366,20110,1
20366,20114,2
20366,20124,1
20366,20125,1
20366,20126,1
20366,20135,4
20366,20137,1
20366,20141,2
20366,20152,2
20366,20156,1
20366,20157,1
20366,20161,4
20366,20170,3
20366,20173,3
20366,20174,1
20366,20176,1
20366,20211,2
20366,20236,1
20366,20240,1
20366,20247,2
20366,20274,2
20366,20275,2
20366,20286,1
20366,20289,1
20366,20303,3
20366,20320,1
20366,20346,1
20366,20347,1
20366,20354,2
20366,20358,2
20366,20364,1
20366,20367,2
20366,20394,1
20366,20399,2
20366,20423,1
20366,20424,4
20366,20444,2
20366,20452,2
20366,20475,1
20366,20479,1
20366,20495,1
20367,20057,2
20367,20059,1
20367,20067,2
20367,20110,6
20367,20120,1
20367,20149,1
20367,20172,2
20367,20190,1
20367,20271,1
20367,20310,1
20367,20325,5
20367,20336,2
20367,20366,2
20367,20368,2
20367,20383,1
20367,20415,1
20367,20443,1
20367,20465,1
20368,20007,1
20368,20027,3
20368,20037,1
20368,20039,4
20368,20042,2
20368,20047,1
20368,20068,2
20368,20071,1
20368,20081,2
20368,20084,6
20368,20087,4
20368,20096,1
20368,20102,2
20368,20103,1
20368,20109,4
20368,20112,1
20368,20126,2
20368,20129,3
20368,20133,2
20368,20141,1
20368,20143,1
20368,20147,1
20368,20151,2
20368,20152,2
20368,20174,2
20368,20185,3
20368,20204,1
20368,20210,2
20368,20214,5
20368,20220,1
20368,20221,2
20368,20237,2
20368,20239,3
20368,20258,1
20368,20266,1
20368,20285,1
20368,20304,1
20368,20307,1
20368,20311,1
20368,20318,2
20368,20320,1
20368,20341,2
20368,20348,1
20368,20357,2
20368,20365,2
20368,20377,1
20368,20381,4
20368,20389,2
20368,20411,3
20368,20436,1
20368,20447,1
20369,20011,1
20369,20047,1
20369,20065,2
20369,20091,1
20369,20100,2
20369,20104,3
20369,20107,1
20369,20172,2
20369,20175,3
20369,20211,1
20369,20241,1
20369,20283,3
20369,20300,1
20369,20305,1
20369,20377,2
20369,20392,4
20369,20407,2
20369,20414,2
20369,20463,2
20370,20017,3
20370,20028,2
20370,20041,3
20370,20061,1
20370,20074,1
20370,20110,1
20370,20148,1
20370,20285,3
20370,20375,1
20370,20404,3
20370,20452,2
20370,20490,1
20371,20003,1
20371,20004,1
20371,20016,5
20371,20049,1
20371,20085,3
20371,20093,1
20371,20105,4
20371,20106,1
20371,20108,2
20371,20111,1
20371,20116,4
20371,20122,1
20371,20128,1
20371,20141,1
20371,20142,3
20371,20151,1
20371,20153,1
20371,20154,2
20371,20171,1
20371,20175,2
20371,20178,5
20371,20184,2
20371,20186,3
20371,20211,2
20371,20235,1
20371,20240,2
20371,20244,1
20371,20246,1
20371,20247,1
20371,20268,2
20371,20275,2
20371,20282,3
20371,20285,1
20371,20286,1
20371,20290,3
20371,20292,1
20371,20301,2
20371,20306,1
20371,20333,2
20371,20346,1
20371,20354,2
20371,20361,2
20371,20388,2
20371,20391,2
20371,20398,2
20371,20412,1
20371,20425,1
20371,20430,1
20371,20437,1
20371,20440,1
20371,20451,1
20371,20479,1
20372,20053,1
20372,20083,1
20372,20092,1
20372,20127,2
20372,20201,5
20372,20237,1
20372,20250,1
20372,20273,5
20372,20355,1
20372,20441,3
20373,20049,1
20373,20080,1
20373,20102,1
20373,20132,1
20373,20154,1
20373,20209,5
20373,20240,1
20373,20246,2
20373,20333,3
20373,20388,1
20373,20403,1
20373,20449,3
20373,20480,6
20373,20498,2
20374,20017,1
20374,20021,1
20374,20043,3
20374,20063,1
20374,20077,1
20374,20078,3
20374,20130,3
20374,20135,2
20374,20140,1
20374,20150,2
20374,20172,2
20374,20175,1
20374,20177,1
20374,20180,1
20374,20186,1
20374,20190,2
20374,20197,3
20374,20230,1
20374,20249,1
20374,20259,4
20374,20283,1
20374,20289,1
20374,20290,1
20374,20323,1
20374,20330,1
20374,20345,1
20374,20359,5
20374,20364,1
20374,20369,1
20374,20372,1
20374,20373,10
20374,20379,3
20374,20420,1
20374,20432,2
20374,20435,1
20374,20442,3
20374,20444,8
20374,20445,1
20374,20450,1
20374,20484,1
20374,20491,1
20375,20045,1
20375,20148,4
20375,20152,2
20375,20168,5
20375,20169,1
20375,20186,2
20375,20269,3
20375,20271,1
20375,20285,1
20375,20300,1
20375,20306,1
20375,20333,1
20375,20376,1
20375,20382,2
20375,20439,1
20375,20451,3
20375,20452,1
20375,20454,1
20375,20455,1
20375,20484,1
20376,20002,1
20376,20029,1
20376,20049,2
20376,20079,1
20376,20085,2
20376,20101,2
20376,20105,3
20376,20115,2
20376,20121,2
20376,20137,2
20376,20146,2
20376,20148,1
20376,20153,1
20376,20155,2
20376,20180,1
20376,20183,4
20376,20186,1
20376,20187,1
20376,20202,4
20376,20209,1
20376,20231,1
20376,20252,4
20376,20263,1
20376,20264,1
20376,20268,2
20376,20277,1
20376,20287,2
20376,20290,1
20376,20292,1
20376,20299,1
20376,20319,1
20376,20347,4
20376,20349,4
20376,20361,1
20376,20367,1
20376,20370,1
20376,20379,2
20376,20391,2
20376,20397,1
20376,20415,1
20376,20417,1
20376,20424,1
20376,20425,2
20376,20432,1
20376,20437,1
20376,20442,1
20376,20444,2
20376,20455,1
20376,20466,1
20376,20481,1
20376,20484,2
20376,20489,1
20376,20490,1
20377,20054,1
20377,20058,3
20377,20094,1
20377,20140,1
20377,20158,1
20377,20267,1
20377,20291,3
20377,20305,1
20377,20372,3
20377,20414,3
20378,20018,1
20378,20047,1
20378,20051,1
20378,20063,2
20378,20071,1
20378,20077,1
20378,20078,1
20378,20079,1
20378,20080,2
20378,20087,1
20378,20090,1
20378,20103,2
20378,20117,1
20378,20137,1
20378,20139,1
20378,20140,3
20378,20144,4
20378,20152,3
20378,20157,1
20378,20162,1
20378,20174,1
20378,20180,3
20378,20216,1
20378,20230,3
20378,20233,1
20378,20235,1
20378,20237,3
20378,20253,3
20378,20257,1
20378,20307,2
20378,20313,1
20378,20319,2
20378,20338,1
20378,20340,1
20378,20348,2
20378,20349,1
20378,20358,1
20378,20359,2
20378,20364,3
20378,20377,2
20378,20387,1
20378,20389,1
20378,20397,1
20378,20405,1
20378,20413,1
20378,20415,1
20378,20418,1
20378,20443,1
20378,20447,2
20378,20449,2
20378,20451,1
20378,20461,4
20378,20481,1
20378,20484,2
20378,20489,1
20378,20495,2
20379,20024,3
20379,20045,1
20379,20049,2
20379,20093,1
20379,20100,1
20379,20104,2
20379,20131,8
20379,20155,2
20379,20160,1
20379,20168,1
20379,20202,1
20379,20231,1
20379,20256,2
20379,20260,3
20379,20271,1
20379,20287,4
20379,20345,1
20379,20360,2
20379,20378,2
20379,20380,1
20379,20414,2
20379,20450,1
20379,20455,1
20380,20003,2
20380,20008,1
20380,20035,1
20380,20045,2
20380,20049,3
20380,20055,2
20380,20063,1
20380,20065,2
20380,20077,1
20380,20096,1
20380,20106,1
20380,20107,1
20380,20114,1
20380,20160,2
20380,20173,1
20380,20177,2
20380,20189,4
20380,20205,1
20380,20210,4
20380,20215,2
20380,20216,2
20380,20220,1
20380,20230,2
20380,20231,1
20380,20233,1
20380,20235,1
20380,20238,2
20380,20243,2
20380,20275,1
20380,20276,2
20380,20303,3
20380,20330,1
20380,20339,2
20380,20361,2
20380,20379,1
20380,20388,1
20380,20389,1
20380,20403,3
20380,20405,3
20380,20406,2
20380,20417,1
20380,20418,2
20380,20435,1
20380,20436,3
20380,20449,1
20380,20453,2
20380,20455,1
20380,20476,2
