10.3389/fcell.2020.00477	Regulation of Neurogenesis by FGF Signaling and Neurogenin in the Invertebrate Chordate Ciona	Frontiers in Cell and Developmental Biol	Neurogenesis is a complex sequence of cellular processes and behaviors driven by the coordinated expression of conserved effectors. The bipolar tail neurons (BTNs) of Ciona develop according to a highly dynamic, yet highly stereotyped developmental program and
10.1016/j.jneumeth.2022.109540	A Conditional GABAergic Synaptic Vesicle Marker for Drosophila	Journal of Neuroscience Methods	Background. Throughout the animal kingdom, GABA is the principal inhibitory neurotransmitter of the nervous system. It is essential for maintaining the homeostatic balance between excitation and inhibition required for the brain to operate normally. Identifica
10.1016/j.neuron.2013.07.028	Cornichons control ER export of AMPA receptors to regulate synaptic excitability	Neuron	SUMMARY The strength of synaptic communication at central synapses depends on the number of ionotropic glutamate receptors, particularly the class gated by the agonist AMPA (AMPARs). Cornichon proteins, evolutionarily conserved endoplasmic reticulum cargo adap
10.1101/2020.02.18.954354	An anatomical substrate of credit assignment in reinforcement learning	bioRxiv	A key problem in learning is credit assignment. Biological systems lack a plausible mechanism to implement the backpropagation approach, a method that underlies much of the dramatic progress in artificial intelligence. Here, we use automated connectomic analys
10.1016/b978-0-12-388448-0.00011-5	Methods to measure actin treadmilling rate in dendritic spines.	Methods in Enzymology	Dendritic spines are small protrusions in neuronal dendrites where the postsynaptic components of most excitatory synapses reside in the brain. The actin cytoskeleton is the structural element underlying changes in dendritic spine morphology and synapse streng
10.1038/nn.2876	Differential tuning and population dynamics of excitatory and inhibitory neurons reflect differences in local intracortical connectivity	Nature Neuroscience	Neuronal responses during sensory processing are influenced by both the organization of intracortical connections and the statistical features of sensory stimuli. How these intrinsic and extrinsic factors govern the activity of excitatory and inhibitory popula
10.1101/2023.09.18.558206	Synaptic interactions between stellate cells and parvalbumin interneurons in layer 2 of the medial entorhinal cortex are organized at the scale of gri	bioRxiv	Interactions between excitatory and inhibitory neurons are critical to computations in cortical circuits but their organization is difficult to assess with standard electrophysiological approaches. Within the medial entorhinal cortex, representation of locatio
10.1101/2024.07.17.603794	Artifact-Minimized High-Ratio Image Compression with Preserved Analysis Fidelity	bioRxiv	Recent advances in microscopy have pushed imaging data generation to an unprecedented scale. While scientists benefit from higher spatiotemporal resolutions and larger imaging volumes, the increasing data size presents significant storage, visualization, shari
10.48550/arxiv.2302.00545	<NO TITLE>		The size of image stacks in connectomics studies now reaches the terabyte and often petabyte scales with a great diversity of appearance across brain regions and samples. However, manual annotation of neural structures, e.g., synapses, is time-consuming, which
10.1523/eneuro.0325-25.2025	Intrinsic Cell-Class–Specific Modulation of Intracellular Chloride Levels and Inhibitory Function, in Cortical Networks, between Day and Night	eNeuro	Recent work showed unexpectedly large, daily modulation of intracellular chloride concentration ([Cl−]in) in cortical pyramidal cells, with consequences for GABAergic function and network excitability ( Alfonsa et al., 2023; Pracucci et al., 2023). One explana
10.1101/044990	Synaptic transmission parallels neuromodulation in a central food-intake circuit	bioRxiv	NeuromedinU is a potent regulator of food intake and activity in mammals. In Drosophila, neurons producing the homologous neuropeptide hugin regulate feeding and locomotion in a similar manner. Here, we use EM-based reconstruction to generate the entire connec
10.1002/cne.23130	Expression of EAAT2 in Neurons and Protoplasmic Astrocytes during Human Cortical Development	The Journal of comparative neurology	The major regulators of synaptic glutamate in the cerebral cortex are the excitatory amino acid transporters 1–3 (EAAT1–3). In this study, we determined the cellular and temporal expression of EAAT1–3 in the developing human cerebral cortex. We applied single‐
10.1371/journal.pone.0124581	Correlative Stochastic Optical Reconstruction Microscopy and Electron Microscopy	PLoS ONE	Correlative fluorescence light microscopy and electron microscopy allows the imaging of spatial distributions of specific biomolecules in the context of cellular ultrastructure. Recent development of super-resolution fluorescence microscopy allows the location
10.3389/fnbeh.2024.1398874	Adaptation of the inferior temporal neurons and efficient visual processing	Frontiers in Behavioral Neuroscience	Numerous studies examining the responses of individual neurons in the inferior temporal (IT) cortex have revealed their characteristics such as two-dimensional or three-dimensional shape tuning, objects, or category selectivity. While these basic selectivities
10.3389/fninf.2019.00025	DeepBouton: Automated Identification of Single-Neuron Axonal Boutons at the Brain-Wide Scale	Front. Neuroinform.	Fine morphological reconstruction of individual neurons across the entire brain is essential for mapping brain circuits. Inference of presynaptic axonal boutons, as a key part of single-neuron fine reconstruction, is critical for interpreting the patterns of n
10.1002/(sici)1096-9861(19960205)365:2<173::aid-cne1>3.0.co;2-2	Retinal neurons of the California ground squirrel, Spermophilus beecheyi: A Golgi study	The Journal of comparative neurology	Although the optic nerve fibers of the cone-dominant ground squirrel retina have been well studied physiologically, the morphological details of the retinal neurons have not. To that end, retinal neurons of the California ground squirrel have been studied in G
10.1002/cne.24084	Rod-Cone Crossover Connectome of Mammalian Bipolar Cells	The Journal of comparative neurology	The basis of cross‐suppression between rod and cone channels has long been an enigma. Using rabbit retinal connectome RC1, we show that all cone bipolar cell (BC) classes inhibit rod BCs via amacrine cell (AC) motifs (C1–6); that all cone BC classes are themse
10.1089/brain.2012.0096	Automated Determination of Axonal Orientation in the Deep White Matter of the Human Brain	Brain Connectivity	The wide-spread utilization of diffusion-weighted imaging in the clinical neurosciences to assess white-matter (WM) integrity and architecture calls for robust validation strategies applied to the data that are acquired with noninvasive imaging. However, the p
10.1016/j.cub.2025.02.034	Nonlinear high-activity neuronal excitation enhances odor discrimination	Current Biology	Summary Discrimination between different signals is crucial for animals’ survival. Inhibition that suppresses weak neural activity is crucial for pattern decorrelation. Our understanding of alternative mechanics that allow efficient signal classification remai
