10.1007/s00138-020-01060-x	Deep learning in medical image registration: a survey	Machine Vision and Applications	The establishment of image correspondence through robust image registration is critical to many clinical tasks such as image fusion, organ atlas creation, and tumor growth monitoring and is a very challenging problem. Since the beginning of the recent deep lea
10.1038/s41592-025-02784-2	Reconstruction of a connectome of single neurons in mouse brains by cross-validating multi-scale multi-modality data	Nature Methods	Brain networks, or connectomes, have inspired research at macro-, meso- and micro-scales. However, the rise of single-cell technologies necessitates inferring connectomes consisting of individual neurons projecting throughout the brain. Her, we present a scala
10.1002/cne.22156	Three-dimensional properties of GnRH neuroterminals in the median eminence of young and old rats	The Journal of comparative neurology	The decapeptide gonadotropin‐releasing hormone (GnRH), which regulates reproduction in all vertebrates, is stored in, and secreted from, large dense‐core secretory vesicles in nerve terminals in the median eminence. GnRH is released from these terminals with b
10.1371/journal.pgen.1007477	OFF-responses of interneurons optimize avoidance behaviors depending on stimulus strength via electrical synapses	PLoS Genetics	Optimization of the types and timing of avoidance behaviors depending on the intensity of a noxious stimulus is essential for survival; however, processing in the central nervous system and its developmental basis are largely unknown. Here, we report that Caen
10.1038/nn0203-103	Ephrins keep dendritic spines in shape	Nature Neuroscience	
10.1038/s41598-025-18207-3	Patch2MAP combines patch-clamp electrophysiology with super-resolution structural and protein imaging in identified single neurons without genetic mod	Scientific Reports	Recent developments in super-resolution microscopy have revolutionized the study of cell biology. However, dense tissues require exogenous protein expression for single cell morphological contrast. In the nervous system, many cell types and/or species of inter
10.1007/s12038-025-00513-7	C. elegans wired and wireless connectome: insights into principles of nervous system structure and function	Journal of Biosciences	Caenorhabditis elegans is one of the primary model organisms for neuroscience research due to its well annotated and compact nervous system. Being the first organism with a mapped connectome, published nearly 40 years ago, it holds a critical place in the fiel
10.1371/journal.pcbi.1005374	The missing link: Predicting connectomes from noisy and partially observed tract tracing data	bioRxiv	Our understanding of the wiring map of the brain, known as the connectome, has increased greatly in the last decade, mostly due to technological advancements in neuroimaging techniques and improvements in computational tools to interpret the vast amount of ava
10.1016/j.cub.2015.01.013	Elementary motion detectors.	Current Biology	A quick guide to the elementary motion detector- a model of how a simple neural circuit can detect visual motion, developed from work on insect vision but which seems also to be relevant to vertebrate visual systems.
10.1016/j.tins.2015.02.004	Towards Automatic Classification of Neurons	Trends in Neurosciences	The classification of neurons into types has been much debated since the inception of modern neuroscience. Recent experimental advances are accelerating the pace of data collection. The resulting information growth of morphological, physiological, and molecula
10.1038/nature17977	Sex-specific pruning of neuronal synapses in Caenorhabditis elegans	Nature	Whether and how neurons that are present in both sexes of the same species can differentiate in a sexually dimorphic manner is not well understood. A comparison of the connectomes of the Caenorhabditis elegans hermaphrodite and male nervous systems reveals the
10.1038/nrn3901	The connectomics of brain disorders	Nature Reviews Neuroscience	Pathological perturbations of the brain are rarely confined to a single locus; instead, they often spread via axonal pathways to influence other regions. Patterns of such disease propagation are constrained by the extraordinarily complex, yet highly organized,
10.1038/nature19058	A transsynaptic nanocolumn aligns neurotransmitter release to receptors	Nature	Synaptic transmission is maintained by a delicate, sub-synaptic molecular architecture, and even mild alterations in synapse structure drive functional changes during experience-dependent plasticity and pathological disorders. Key to this architecture is how t
10.1523/jneurosci.2646-13.2013	Superficially Projecting Principal Neurons in Layer V of Medial Entorhinal Cortex in the Rat Receive Excitatory Retrosplenial Input	Journal of Neuroscience	Principal cells in layer V of the medial entorhinal cortex (MEC) have a nodal position in the cortical–hippocampal network. They are the main recipients of hippocampal output and receive inputs from several cortical areas, including a prominent one from the re
10.7554/elife.22497	Think small	eLife	The tadpole larva of a sea squirt is only the second animal to have its entire nervous system mapped out, and the results confirm that there is still much to learn from the smallest brains.
10.1002/cne.22383	New brain pathways found in the vocal control system of a songbird	The Journal of comparative neurology	Abstract Songbirds use a complex network of discrete brain areas and connecting fiber tracts to sing their song, but our knowledge of this circuitry may be incomplete. The forebrain area, “caudal mesopallium” (CM), has received much attention recently for its 
10.3389/fncel.2021.707813	Buffering by Transporters Can Spare Geometric Hindrance in Controlling Glutamate Escape	Frontiers in Cellular Neuroscience	The surface of astrocyte processes that often surround excitatory synapses is packed with high-affinity glutamate transporters, largely preventing extrasynaptic glutamate escape. The shape and prevalence of perisynaptic astroglia vary among brain regions, in s
10.1371/journal.pcbi.1007974	Synaptic polarity and sign-balance prediction using gene expression data in the Caenorhabditis elegans chemical synapse neuronal connectome network	bioRxiv	Graph theoretical analyses of nervous systems usually omit the aspect of connection polarity, due to data insufficiency. The chemical synapse network of Caenorhabditis elegans is a well-reconstructed directed network, but the signs of its connections are yet t
