10.3389/fnhum.2013.00918	Allocating structure to function: the strong links between neuroplasticity and natural selection	Frontiers in Human Neuroscience	A central question in brain evolution is how species-typical behaviors, and the neural function-structure mappings supporting them, can be acquired and inherited. Advocates of brain modularity, in its different incarnations across scientific subfields, argue t
10.1126/science.aad3358	Cell-specific restoration of stimulus preference after monocular deprivation in the visual cortex	Science	Ocular dominance plasticity reconsidered How neuronal circuits are established and reformed during development and learning is unclear. One idea is that cortical circuits have virtually unlimited plasticity and are rebuilt routinely from random components. An 
10.1016/j.cub.2016.05.052	Automatic Segmentation of Drosophila Neural Compartments Using GAL4 Expression Data Reveals Novel Visual Pathways	bioRxiv	We made use of two recent, large-scale Drosophila GAL4 libraries and associated confocal imaging datasets to automatically segment large brain regions into smaller putative functional units such as neuropils and fiber tracts. The method we developed is based o
10.7554/elife.37550	A resource for the Drosophila antennal lobe provided by the connectome of glomerulus VA1v	eLife	Using FIB-SEM we report the entire synaptic connectome of glomerulus VA1v of the right antennal lobe in Drosophila melanogaster. Within the glomerulus we densely reconstructed all neurons, including hitherto elusive local interneurons. The fruitless-positive, 
10.1038/s41583-026-01054-0	Astrocytes viewed through the lens of their proteomes and subproteomes	Nature Reviews Neuroscience	Astrocytes are morphologically complex and functionally diverse glial cells that play central roles in neural circuits and disease. Although transcriptomic and physiological analyses have advanced understanding of astrocyte function, the intricacies of the rel
10.1038/s41587-023-01713-y	Genetically encoded barcodes for correlative volume electron microscopy	Nature Biotechnology	Multiplexable barcodes for electron microscopy are applied to brain imaging. While genetically encoded reporters are common for fluorescence microscopy, equivalent multiplexable gene reporters for electron microscopy (EM) are still scarce. Here, by installing 
10.1016/j.mcn.2004.09.010	Simultaneous observation of stably associated presynaptic varicosities and postsynaptic spines: morphological alterations of CA3-CA1 synapses in hippo	Molecular and cellular neurosciences	Dendritic spines are highly motile structures, but the extent and mode of coordination in motility between spines and presynaptic varicosities with synaptic contacts is not clear. To analyze movements of dendritic spines and axonal varicosities simultaneously,
10.1038/s41586-021-03992-4	An open-access volume electron microscopy atlas of whole cells and tissues	Nature	Understanding cellular architecture is essential for understanding biology. Electron microscopy (EM) uniquely visualizes cellular structures with nanometre resolution. However, traditional methods, such as thin-section EM or EM tomography, have limitations in 
10.1007/978-3-319-27777-6_2	Inhibitory Cell Types, Circuits and Receptive Fields in Mouse Visual Cortex	Research and Perspectives in Neuroscienc	The diversity and the specialized connectivity and function of inhibitory cortical neurons have been the focus of intense research for many decades (Fishell and Rudy, Ann Rev Neurosci 34:535–567, 2011). Until recently, technical limitations have restricted the
10.1016/0928-4257(94)90005-1	Who's been nibbling on my PSD: is it LTD?	Journal of Physiology - Paris	
10.1038/s41586-024-07039-2	Transforming a head direction signal into a goal-oriented steering command	bioRxiv	To navigate, we must continuously estimate the direction we are headed in, and we must use this information to guide our path toward our goal1. Direction estimation is accomplished by ring attractor networks in the head direction system2,3. However, we do not 
10.1101/2020.12.18.423348	Inferring brain-wide interactions using data-constrained recurrent neural network models	bioRxiv	Behavior arises from the coordinated activity of numerous anatomically and functionally distinct brain regions. Modern experimental tools allow unprecedented access to large neural populations spanning many interacting regions brain-wide. Yet, understanding su
10.1016/bs.mcb.2020.08.001	50 Shades of CLEM: How to choose the right approach for you.	Methods in Cell Biology	Correlative light and electron microscopy (CLEM) combines the strengths of light microscopy (LM) and electron microscopy (EM) to pin-point and visualize cellular or macromolecular structures. However, there are many different imaging modalities that can be com
10.1073/pnas.2533168123	Dendritic morphology and synaptic nonlinearities enhance functional complexity in human cortical neurons	Proceedings of the National Academy of S	Significance What makes human cognition distinctive may begin at the level of single neurons. We introduce the Functional Complexity Index (FCI), a deep-learning-based measure that quantifies the input–output complexity of individual cells. Applying FCI to det
10.1016/j.conb.2024.102868	Building and Integrating Brain-Wide Maps of Nervous System Function in Invertebrates	Current Opinion in Neurobiology	The selection and execution of context-appropriate behaviors is controlled by the integrated action of neural circuits throughout the brain. However, how activity is coordinated across brain regions, and how nervous system structure enables these functional in
10.1103/918k-x6np	Sparse Learning Enabled by Constraints on Connectivity and Function	Physical Review Letters	Sparse connectivity is a hallmark of the brain and a desired property of artificial neural networks. It promotes energy efficiency, simplifies training, and enhances the robustness of network function. Thus, a detailed understanding of how to achieve sparsity 
10.1038/s41380-022-01567-x	Brain-wide perception of the emotional valence of light is regulated by distinct hypothalamic neurons	Molecular Psychiatry	Salient sensory stimuli are perceived by the brain, which guides both the timing and outcome of behaviors in a context-dependent manner. Light is such a stimulus, which is used in treating mood disorders often associated with a dysregulated hypothalamic-pituit
10.1523/jneurosci.4810-12.2013	Synaptic Mechanisms Underlying Functional Dichotomy between Intrinsic-Bursting and Regular-Spiking Neurons in Auditory Cortical Layer 5	Journal of Neuroscience	Corticofugal projections from the primary auditory cortex (A1) have been shown to play a role in modulating subcortical processing. However, functional properties of the corticofugal neurons and their synaptic circuitry mechanisms remain unclear. In this study
