synapse_id,pre_segment_id,post_segment_id,cleft_score,size_vx
5460,500294,500972,94,1317
17175,501550,501267,182,463
77,501249,501486,80,562
27923,500067,501640,95,252
5048,500954,501991,182,369
14098,501197,500696,139,216
8652,500042,500947,128,64
12407,500133,501752,173,1298
25956,501820,501523,184,304
13011,500554,501431,94,474
3507,501748,501470,144,892
2891,500427,501169,42,123
18563,501607,500520,188,355
28133,501293,501162,61,157
19598,500296,500893,109,340
23490,501002,501494,116,502
17774,500228,501507,130,355
27553,500681,501464,174,478
1006,500029,501118,117,569
2607,500479,501302,197,429
17468,500904,500363,112,495
2222,500399,501079,149,204
20687,500210,501571,55,112
25769,501384,500454,168,622
29313,501888,501750,146,256
19400,500376,500463,118,235
14472,501452,501848,159,616
6671,500013,500675,28,109
8659,500470,500544,181,267
7731,500997,500014,12,107
25254,500127,501668,205,449
6135,500099,500629,160,405
26386,501573,501880,115,493
29083,501718,501273,200,427
10848,501293,501640,137,326
1305,500756,501531,118,157
20416,500752,501760,142,230
18347,501695,500512,142,211
3654,500382,500900,156,243
27105,500816,500249,152,200
18309,501177,500639,200,186
28308,500934,501931,124,446
24611,500361,500361,41,93
11538,500105,501426,115,234
27056,500714,501895,150,547
15086,500721,500857,69,533
24262,500581,500519,154,1229
13082,500063,500233,116,524
11247,501950,500479,4,137
8626,500787,501269,155,483
29815,501630,500769,134,654
21705,501550,501960,151,1505
23087,500570,501761,159,424
10629,501090,500776,128,131
14586,501762,500178,159,359
6232,500359,500583,172,456
8371,500609,501553,155,924
23492,500468,501121,30,67
20175,500309,500088,140,491
9875,500737,501945,97,415
563,500018,501891,48,195
28243,501596,500924,142,525
27993,501207,500818,103,497
14632,500190,500088,156,277
24722,500526,501197,119,277
6988,501701,500178,180,424
21677,500274,500576,117,262
28415,500311,500938,173,370
25512,501247,500981,112,369
21396,500039,500636,78,902
21370,500899,500365,124,574
20724,501081,501588,117,346
27769,501675,500470,136,967
23000,500199,500812,127,223
19246,501881,501956,121,741
14524,501212,501212,135,757
3057,500385,500943,135,514
28224,501051,500844,133,546
6130,501536,500354,119,119
14930,501740,501081,183,419
22006,500007,500433,173,245
16431,501421,501694,121,472
6218,500453,501062,153,260
5412,500916,501505,222,300
4873,501563,500333,146,324
27631,500767,500381,53,378
24887,500649,501011,43,94
21918,500100,501387,126,152
18275,500176,501179,71,888
2509,500777,501494,43,387
27459,500108,500559,52,48
17944,501355,501319,155,1193
11819,501336,500124,116,338
22621,501656,501221,146,948
11536,500786,501273,142,544
11805,501105,500900,37,130
17499,500912,501293,136,1472
5470,500846,501681,112,262
4223,500120,501184,14,72
1553,501031,500927,161,364
14119,500196,501215,162,334
3220,500735,500586,158,489
2972,500258,500258,124,266
13564,501334,501895,140,525
11166,500556,501079,151,296
8059,904845,501353,171,604
18771,500210,500057,121,325
13219,501758,501857,148,762
10640,501020,500380,31,195
24198,904588,500824,51,100
21405,500534,501978,19,108
21261,500739,500599,158,451
9953,500903,501082,63,197
26409,500177,501174,112,237
26559,500522,500613,145,495
28807,500939,501577,110,375
16326,500492,501600,165,911
14079,501466,500785,221,677
6631,501274,501291,107,335
16906,500169,501072,46,40
7110,501679,500996,120,1306
18283,501678,500467,126,624
6307,501509,501372,151,226
6656,501687,500319,110,714
17573,501570,501685,159,155
11077,501567,500735,53,533
7491,500696,500013,180,460
11104,500076,500457,64,663
11167,500225,501098,137,683
24855,500942,500370,172,422
25387,501505,501426,188,244
7154,500002,501249,186,671
21490,501291,501868,93,501
29585,501909,500998,135,477
5402,501090,500287,120,246
25497,500282,500605,150,360
22616,501115,501356,165,362
14502,500316,500489,36,88
15038,501957,500832,39,99
29123,501299,500842,157,513
24222,500051,500498,141,331
937,500614,501664,12,206
9413,501128,500764,117,347
16868,501541,501660,175,812
1850,501249,501266,109,533
28691,501000,501690,98,268
4783,501636,500678,171,638
29985,500619,500326,126,317
15403,500460,501120,151,609
9848,500149,501784,116,77
17322,501582,501109,51,82
16504,501658,500960,147,434
28384,501816,501995,178,540
4202,500999,501582,145,747
5519,500702,501106,141,248
29689,501525,500184,150,619
13643,500320,500799,75,234
18158,501547,501967,109,260
9162,500050,501055,122,212
9751,501222,501864,169,332
16676,501090,501658,197,1458
2045,500950,500753,24,185
18179,500572,500954,181,404
11417,500524,501788,124,285
5195,501204,500346,43,154
2971,500877,500565,157,573
6411,500111,500432,159,566
18464,501577,500131,113,175
4343,500478,501162,178,580
26945,501184,501577,170,137
7971,500526,501306,149,326
12757,500374,500095,147,416
18844,500300,501333,170,432
1645,500318,501376,96,1014
28764,500092,501093,42,71
11352,501222,501495,103,218
2453,501932,500222,152,282
27684,500969,500202,113,686
5789,500267,501995,158,272
21864,501109,501666,168,572
11465,500583,500180,149,376
17564,500524,501335,218,531
19395,500687,501700,119,583
10895,500086,501866,132,921
4920,500368,501331,209,362
9704,500556,500378,39,81
11763,500721,500213,82,475
11357,501199,500200,156,578
13022,501928,501232,104,500
7022,501953,501327,135,346
22696,500099,500979,166,537
9053,501817,501158,162,709
15474,901915,500749,136,166
2327,500779,500412,32,54
17904,500017,501340,58,251
4133,501615,500646,112,587
1921,501507,501255,177,564
16392,501537,500912,193,315
26816,500257,500283,11,262
26443,501681,500667,0,138
12422,501814,500392,220,506
8993,501870,500185,193,256
23392,500678,500334,184,240
17449,501847,501052,142,841
14377,500909,501887,129,157
15632,500004,501374,169,722
4345,501899,500273,31,45
575,500818,501541,37,64
2665,501745,500952,154,671
14691,500041,500203,45,240
28345,501408,500444,59,192
12777,501298,501675,18,126
10248,500387,500705,160,368
12485,500547,501532,92,256
27060,500326,501507,30,51
12095,501285,500764,173,225
21641,500797,500346,142,283
21242,500188,501616,103,230
23212,500371,501639,181,412
16396,501634,501789,37,117
24766,500320,500988,130,449
19406,501602,501913,23,67
24998,501948,501976,184,360
417,500495,501592,144,1073
18676,501860,500722,25,84
13119,501719,500912,87,590
22107,500204,501346,97,861
17680,501586,501132,11,83
29373,500274,500156,96,563
11135,500392,501646,216,1332
6014,500552,500770,40,225
24821,501020,500372,12,36
13468,501969,500267,92,839
13213,501764,501056,164,259
27464,500264,500121,99,727
19479,501504,501651,143,438
23541,501398,500517,128,455
17942,501943,500241,181,241
11275,500199,501021,30,166
5430,500916,500219,141,151
7835,500826,501391,52,165
602,500212,500747,166,527
27085,501932,501726,117,356
27783,501081,500253,33,129
8507,501646,500119,172,334
540,500293,500007,116,297
23521,500813,501394,25,122
23721,501529,500728,101,873
17916,501342,500768,28,79
8805,501524,500647,84,209
8674,501363,500924,143,369
14481,501478,500636,110,581
7059,500173,500105,150,463
7220,500476,501168,24,95
29551,500738,500527,127,617
24068,501576,501494,163,638
19572,501037,501825,125,220
16333,501681,501924,154,618
10098,501254,500170,38,151
10838,500023,501161,182,359
6375,501330,500715,17,155
27119,500289,501194,146,350
8132,500647,501234,133,423
3591,500361,500284,99,452
5270,500846,500248,112,735
24082,500442,500503,112,361
8881,501233,501808,164,369
19797,501736,501068,110,230
19228,501952,500299,115,150
12901,500061,501271,98,423
21032,500333,500676,148,347
29180,500745,500333,165,531
20718,500304,501817,115,241
7826,500532,500574,153,301
15689,500902,501217,109,416
13450,501439,500267,183,676
12949,500745,501078,181,228
8387,500857,501533,140,405
5922,501581,501241,31,249
13700,501113,501320,87,637
19320,500074,501653,159,359
18777,501604,500129,43,145
18812,500149,501309,162,347
471,501567,501267,158,512
13420,501195,501932,19,184
26258,501762,501941,148,634
3471,501383,500346,87,486
17064,501224,501096,247,396
22534,501322,501636,199,510
20860,500178,501247,172,805
18257,501576,500158,175,490
9255,501114,501810,189,203
27691,500206,501817,82,197
27900,500739,501828,139,293
20858,501526,501781,202,304
11797,501307,501471,81,383
29500,501861,501373,75,737
1081,501407,501628,80,284
15976,501287,500555,34,164
4321,501274,500019,115,244
19810,500837,500723,120,277
4170,501453,500239,160,257
13079,500599,501562,171,858
10828,501941,500239,183,855
23649,500893,500531,139,369
18916,500931,500155,4,331
11916,501981,500764,160,402
16450,500633,500166,144,358
8300,500566,500959,34,87
814,501609,500691,84,309
16648,501228,500991,139,385
6032,500321,501439,191,193
1534,501122,500610,123,421
3619,501470,501643,95,329
20178,501901,501888,152,1013
23804,501220,500790,132,314
24590,501696,500003,106,176
20538,501370,501627,204,265
24484,500153,500824,50,97
23009,501917,501724,136,289
8369,500785,500244,47,187
2619,501487,501831,135,616
13916,500232,500662,178,677
25704,500403,501246,126,475
22063,500944,501743,33,120
20789,501703,501615,126,220
7503,500021,500441,112,425
16620,501249,500898,159,313
13173,500991,500654,106,477
27650,501335,501563,184,356
13926,501132,500726,48,614
24470,500326,500433,129,726
16538,500970,500128,51,77
17661,500672,500281,162,479
27930,500373,501820,150,474
16828,500523,501773,130,1081
19126,500943,500139,182,659
21176,500586,501848,126,313
10918,500080,501792,152,483
23448,500759,501808,36,277
12010,501084,500837,113,772
1227,500323,500837,122,276
3833,500111,500481,96,360
4876,501112,501344,115,473
2404,903994,500333,149,768
11100,501513,501098,126,741
2337,500081,500485,142,125
14077,500319,501941,163,594
20423,500038,500994,54,105
24621,501307,500689,114,275
24043,501494,500862,100,410
24368,501553,501620,144,197
8228,501448,500496,142,339
3923,500583,501327,132,573
7734,501215,501763,149,174
3470,501382,501700,127,450
7215,501400,500910,68,412
739,500475,501793,86,383
7329,501466,500427,145,372
10561,500785,500360,139,207
20199,501272,500432,126,318
16863,500723,501058,180,335
17517,501655,500819,161,449
3064,501293,500786,206,359
25748,500769,501398,117,820
18260,500953,500354,111,193
22445,500461,500750,128,1157
19113,500382,501228,69,1393
11355,500545,500757,133,373
1035,500380,500854,85,283
3032,501249,501327,177,189
5898,501941,501302,183,600
8398,501581,500086,131,467
3534,501249,501413,150,320
26069,500670,500868,146,240
21246,501577,501410,175,604
539,500625,501966,184,672
21808,501231,501280,210,286
28087,501499,501553,153,475
16332,500857,500979,154,524
9172,500067,501731,152,350
7942,500937,501926,161,780
15488,501441,500638,100,513
795,500293,500026,87,641
26743,501226,500667,211,1113
354,501099,500366,87,394
8842,501951,501133,177,436
6655,501730,501280,187,381
2796,501173,501217,124,640
5736,501368,500566,94,522
5105,500191,500897,217,581
9213,500126,501303,29,195
25052,500704,501970,126,410
112,500166,500825,214,212
23208,501418,500739,102,995
26577,501288,500495,164,999
4246,501499,500681,182,496
4766,501022,501724,100,538
21978,500155,500435,132,409
25788,501887,501644,128,649
3849,500638,500512,213,484
13636,501188,500603,32,86
22945,501483,501587,144,296
13598,500606,501616,140,336
19660,501147,500264,124,434
28772,500066,501424,124,660
7889,501735,500824,142,841
3701,501965,500036,97,853
24738,501792,501135,157,485
3189,501577,501438,47,103
11214,501125,501125,0,151
24152,500813,501945,129,355
7179,500966,500986,116,147
11549,501119,500667,131,334
4081,904512,500162,37,193
11288,500213,500338,120,499
24604,500824,500367,28,146
8351,500028,501534,124,217
1694,500993,500315,47,65
9937,500463,500457,176,1036
23527,501433,500298,27,163
27338,501266,500155,164,208
24435,501967,501768,130,578
544,500523,500400,23,144
3929,501611,501473,173,340
6732,501710,501752,39,60
20406,500471,501063,130,290
3973,501127,501712,147,816
714,501220,500995,123,391
24351,500046,501990,133,552
24742,501625,500252,170,682
1554,501363,500192,119,434
10920,500678,501536,158,783
12169,501778,501651,145,304
8691,500138,500495,175,415
881,500110,500236,153,133
26075,500432,500922,116,564
8632,501213,500361,134,1074
4680,501457,501469,159,572
29650,500046,501490,123,386
2568,500059,500463,136,538
24105,500090,501612,195,410
21124,500673,500986,188,279
26531,501440,500080,155,194
2325,500565,500104,119,274
1420,501889,500544,138,417
7996,500495,501798,177,293
4524,501929,500423,224,433
10381,501723,500005,38,182
13903,501185,500436,172,300
14925,501427,500873,73,136
8529,501907,501525,138,248
9598,501057,501485,118,292
16564,501142,500991,206,414
7401,501853,500710,105,279
8681,501606,500670,126,239
21832,500143,501868,31,68
5997,501748,501521,158,535
29637,500162,501662,127,310
19298,501328,500632,32,183
5381,501250,501876,30,144
21457,501457,500180,118,728
17744,500542,500749,151,232
708,500650,501469,116,561
16169,501376,500792,45,191
8893,501399,500466,90,729
12620,501777,501700,24,157
19130,500520,501460,211,256
14751,500878,500208,120,193
5057,500493,500493,132,599
21220,500821,501835,16,153
7555,500158,501716,148,656
29343,501798,501907,117,258
14398,501079,501319,128,614
13901,501519,500788,89,553
27328,501336,500661,124,161
26536,500028,501573,59,877
2268,500904,500241,45,145
10726,501423,501414,78,513
11615,501363,501745,168,334
16930,500065,501646,131,1131
24905,501901,500427,117,618
5749,500251,500032,146,143
17430,501215,501226,97,209
5577,500812,501244,179,164
12684,501839,501630,106,676
22168,501821,501765,31,34
4532,500530,501323,131,587
1290,501331,500472,124,479
21300,500605,501518,141,416
28212,501933,500371,25,116
27323,500544,501271,223,278
9336,500008,501118,173,387
12783,501423,501078,211,591
2787,500188,501663,122,534
21257,500987,501866,123,529
3434,500556,501968,154,1096
7094,501000,501158,99,508
3928,900630,501584,83,277
16460,501736,501406,114,331
17417,501686,501043,139,784
453,501723,501255,155,236
10519,500070,500847,100,343
16897,501525,501084,196,310
14344,500278,501325,87,305
10745,500873,500344,107,844
26077,500760,500300,154,584
24480,500712,500391,149,308
29508,501114,500394,48,26
11880,500939,500070,117,354
12606,501400,500472,117,742
4584,500361,501848,87,414
19823,500139,500400,130,674
12558,501299,500070,115,388
7080,500521,500516,92,220
8289,500566,501221,151,275
27051,501497,501852,156,335
12459,500622,501704,69,266
12526,500149,501148,117,304
28183,901170,500206,91,276
22039,501147,501744,139,382
17870,501369,500951,68,68
24356,500924,500453,137,281
7610,501784,500068,121,1541
23233,501645,501563,153,397
22984,500145,500200,158,529
22526,500767,501744,26,201
4207,500371,501332,22,70
346,501304,500112,127,561
1669,500160,501531,119,230
9475,500109,501894,152,516
11725,500318,500152,20,149
20987,500116,500990,153,284
23536,501773,501528,93,555
4049,501245,500629,73,200
27155,500676,501436,143,321
23294,501302,500293,163,231
17667,500617,500292,53,78
6839,501153,501986,136,428
2636,501904,500071,111,437
7562,500438,501615,165,295
4748,501504,501023,133,346
7115,501293,501707,181,414
12858,500972,501869,70,623
3648,500980,500877,140,127
17643,500341,500641,55,302
4948,500244,501616,164,392
870,500418,501773,33,295
26464,500959,500279,190,263
1199,501521,501899,207,714
10178,500745,500861,74,725
28618,501399,500466,166,354
24467,501608,501158,179,202
18909,501311,500066,194,467
4230,501923,501918,144,384
2025,500941,501568,188,514
10290,501364,501741,147,302
10434,500900,501857,170,672
617,501859,501115,148,479
4146,501904,501745,153,410
4110,501875,501432,178,303
25859,500714,500523,136,702
1794,501533,500356,87,291
2536,501691,500817,163,552
13043,500281,500308,162,279
1131,500034,500619,118,441
28978,500312,501421,142,518
12747,501093,500671,28,160
5773,500658,501277,72,393
27382,501856,501463,41,209
7804,500891,501620,120,780
18380,501541,500467,146,1196
3456,501173,500738,94,279
12193,500721,501058,180,414
